message_id,variant_filename,vocab_type,codepoint,salt_mode,fragment_max_positions,subject_original_tokens,subject_salted_tokens,body_original_tokens,body_salted_tokens
00248.b243bca51ee69d6e428ca2f45f0fe41b,00248__salted__strict__cp200D__single.b243bca51ee69d6e428ca2f45f0fe41b,strict,200D,single,,,,mailings,ma‍ilings
00248.b243bca51ee69d6e428ca2f45f0fe41b,00248__salted__strict__cp00AD__single.b243bca51ee69d6e428ca2f45f0fe41b,strict,00AD,single,,,,mailings,ma­ilings
00249.5f45607c1bffe89f60ba1ec9f878039a,00249__salted__strict__cp200B__single.5f45607c1bffe89f60ba1ec9f878039a,strict,200B,single,,mortgage,mo​rtgage,"lenders, Refinance, Mortgage","le​nders, Re​finance, Mo​rtgage"
00249.5f45607c1bffe89f60ba1ec9f878039a,00249__salted__strict__cp200C__single.5f45607c1bffe89f60ba1ec9f878039a,strict,200C,single,,mortgage,mo‌rtgage,"lenders, Refinance, Mortgage","le‌nders, Re‌finance, Mo‌rtgage"
00249.5f45607c1bffe89f60ba1ec9f878039a,00249__salted__strict__cp200D__single.5f45607c1bffe89f60ba1ec9f878039a,strict,200D,single,,mortgage,mo‍rtgage,"lenders, Refinance, Mortgage","le‍nders, Re‍finance, Mo‍rtgage"
00249.5f45607c1bffe89f60ba1ec9f878039a,00249__salted__strict__cp00AD__single.5f45607c1bffe89f60ba1ec9f878039a,strict,00AD,single,,mortgage,mo­rtgage,"lenders, Refinance, Mortgage","le­nders, Re­finance, Mo­rtgage"
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__strict__cp200B__single.6b4b7e79e1706156839a00817d774e37,strict,200B,single,,SYSTEMWORKS,SY​STEMWORKS,,
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__strict__cp200C__single.6b4b7e79e1706156839a00817d774e37,strict,200C,single,,SYSTEMWORKS,SY‌STEMWORKS,,
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__strict__cp200D__single.6b4b7e79e1706156839a00817d774e37,strict,200D,single,,SYSTEMWORKS,SY‍STEMWORKS,,
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__strict__cp00AD__single.6b4b7e79e1706156839a00817d774e37,strict,00AD,single,,SYSTEMWORKS,SY­STEMWORKS,,
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__strict__cp200B__single.12b64e557e52daf5fc5a52e47df2f4e3,strict,200B,single,,,,Mastercard,Ma​stercard
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__strict__cp200C__single.12b64e557e52daf5fc5a52e47df2f4e3,strict,200C,single,,,,Mastercard,Ma‌stercard
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__strict__cp200D__single.12b64e557e52daf5fc5a52e47df2f4e3,strict,200D,single,,,,Mastercard,Ma‍stercard
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__strict__cp00AD__single.12b64e557e52daf5fc5a52e47df2f4e3,strict,00AD,single,,,,Mastercard,Ma­stercard
00263.32b258c4cc08d235b2ca36fc16074f08,00263__salted__strict__cp200B__single.32b258c4cc08d235b2ca36fc16074f08,strict,200B,single,,,,"excite, excite","ex​cite, ex​cite"
00263.32b258c4cc08d235b2ca36fc16074f08,00263__salted__strict__cp200C__single.32b258c4cc08d235b2ca36fc16074f08,strict,200C,single,,,,"excite, excite","ex‌cite, ex‌cite"
00263.32b258c4cc08d235b2ca36fc16074f08,00263__salted__strict__cp200D__single.32b258c4cc08d235b2ca36fc16074f08,strict,200D,single,,,,"excite, excite","ex‍cite, ex‍cite"
00263.32b258c4cc08d235b2ca36fc16074f08,00263__salted__strict__cp00AD__single.32b258c4cc08d235b2ca36fc16074f08,strict,00AD,single,,,,"excite, excite","ex­cite, ex­cite"
00264.02b614f34aa0d5970959123b9386b285,00264__salted__strict__cp200B__single.02b614f34aa0d5970959123b9386b285,strict,200B,single,,,,promotion,pr​omotion
00264.02b614f34aa0d5970959123b9386b285,00264__salted__strict__cp200C__single.02b614f34aa0d5970959123b9386b285,strict,200C,single,,,,promotion,pr‌omotion
00264.02b614f34aa0d5970959123b9386b285,00264__salted__strict__cp200D__single.02b614f34aa0d5970959123b9386b285,strict,200D,single,,,,promotion,pr‍omotion
00264.02b614f34aa0d5970959123b9386b285,00264__salted__strict__cp00AD__single.02b614f34aa0d5970959123b9386b285,strict,00AD,single,,,,promotion,pr­omotion
00279.1d58a13e343c1e53aca2ed2121a3f815,00279__salted__strict__cp200B__single.1d58a13e343c1e53aca2ed2121a3f815,strict,200B,single,,assistance,as​sistance,"deposit, assistance, confidentiality","de​posit, as​sistance, co​nfidentiality"
00279.1d58a13e343c1e53aca2ed2121a3f815,00279__salted__strict__cp200C__single.1d58a13e343c1e53aca2ed2121a3f815,strict,200C,single,,assistance,as‌sistance,"deposit, assistance, confidentiality","de‌posit, as‌sistance, co‌nfidentiality"
00279.1d58a13e343c1e53aca2ed2121a3f815,00279__salted__strict__cp200D__single.1d58a13e343c1e53aca2ed2121a3f815,strict,200D,single,,assistance,as‍sistance,"deposit, assistance, confidentiality","de‍posit, as‍sistance, co‍nfidentiality"
00279.1d58a13e343c1e53aca2ed2121a3f815,00279__salted__strict__cp00AD__single.1d58a13e343c1e53aca2ed2121a3f815,strict,00AD,single,,assistance,as­sistance,"deposit, assistance, confidentiality","de­posit, as­sistance, co­nfidentiality"
00280.026da2bd191f11081b8d8428134b0c66,00280__salted__strict__cp200B__single.026da2bd191f11081b8d8428134b0c66,strict,200B,single,,,,"Promotion, Deposit","Pr​omotion, De​posit"
00280.026da2bd191f11081b8d8428134b0c66,00280__salted__strict__cp200C__single.026da2bd191f11081b8d8428134b0c66,strict,200C,single,,,,"Promotion, Deposit","Pr‌omotion, De‌posit"
00280.026da2bd191f11081b8d8428134b0c66,00280__salted__strict__cp200D__single.026da2bd191f11081b8d8428134b0c66,strict,200D,single,,,,"Promotion, Deposit","Pr‍omotion, De‍posit"
00280.026da2bd191f11081b8d8428134b0c66,00280__salted__strict__cp00AD__single.026da2bd191f11081b8d8428134b0c66,strict,00AD,single,,,,"Promotion, Deposit","Pr­omotion, De­posit"
00284.227c1ebb961320cd2086d904d698c49b,00284__salted__strict__cp200B__single.227c1ebb961320cd2086d904d698c49b,strict,200B,single,,,,mailings,ma​ilings
00284.227c1ebb961320cd2086d904d698c49b,00284__salted__strict__cp200C__single.227c1ebb961320cd2086d904d698c49b,strict,200C,single,,,,mailings,ma‌ilings
00284.227c1ebb961320cd2086d904d698c49b,00284__salted__strict__cp200D__single.227c1ebb961320cd2086d904d698c49b,strict,200D,single,,,,mailings,ma‍ilings
00284.227c1ebb961320cd2086d904d698c49b,00284__salted__strict__cp00AD__single.227c1ebb961320cd2086d904d698c49b,strict,00AD,single,,,,mailings,ma­ilings
00291.7aa227e74e89bdd529a3875459d0d5a2,00291__salted__strict__cp200B__single.7aa227e74e89bdd529a3875459d0d5a2,strict,200B,single,,,,mailings,ma​ilings
00291.7aa227e74e89bdd529a3875459d0d5a2,00291__salted__strict__cp200C__single.7aa227e74e89bdd529a3875459d0d5a2,strict,200C,single,,,,mailings,ma‌ilings
00291.7aa227e74e89bdd529a3875459d0d5a2,00291__salted__strict__cp200D__single.7aa227e74e89bdd529a3875459d0d5a2,strict,200D,single,,,,mailings,ma‍ilings
00291.7aa227e74e89bdd529a3875459d0d5a2,00291__salted__strict__cp00AD__single.7aa227e74e89bdd529a3875459d0d5a2,strict,00AD,single,,,,mailings,ma­ilings
00292.dbf78a2aaa230d288eb80ab843804252,00292__salted__strict__cp200B__single.dbf78a2aaa230d288eb80ab843804252,strict,200B,single,,,,"promotional, mailings","pr​omotional, ma​ilings"
00292.dbf78a2aaa230d288eb80ab843804252,00292__salted__strict__cp200C__single.dbf78a2aaa230d288eb80ab843804252,strict,200C,single,,,,"promotional, mailings","pr‌omotional, ma‌ilings"
00292.dbf78a2aaa230d288eb80ab843804252,00292__salted__strict__cp200D__single.dbf78a2aaa230d288eb80ab843804252,strict,200D,single,,,,"promotional, mailings","pr‍omotional, ma‍ilings"
00292.dbf78a2aaa230d288eb80ab843804252,00292__salted__strict__cp00AD__single.dbf78a2aaa230d288eb80ab843804252,strict,00AD,single,,,,"promotional, mailings","pr­omotional, ma­ilings"
00296.85aa16f800e0aaf8755cdf23d7e035ff,00296__salted__strict__cp200B__single.85aa16f800e0aaf8755cdf23d7e035ff,strict,200B,single,,Annuity,An​nuity,"annuity, Guaranteed, mailings","an​nuity, Gu​aranteed, ma​ilings"
00296.85aa16f800e0aaf8755cdf23d7e035ff,00296__salted__strict__cp200C__single.85aa16f800e0aaf8755cdf23d7e035ff,strict,200C,single,,Annuity,An‌nuity,"annuity, Guaranteed, mailings","an‌nuity, Gu‌aranteed, ma‌ilings"
00296.85aa16f800e0aaf8755cdf23d7e035ff,00296__salted__strict__cp200D__single.85aa16f800e0aaf8755cdf23d7e035ff,strict,200D,single,,Annuity,An‍nuity,"annuity, Guaranteed, mailings","an‍nuity, Gu‍aranteed, ma‍ilings"
00296.85aa16f800e0aaf8755cdf23d7e035ff,00296__salted__strict__cp00AD__single.85aa16f800e0aaf8755cdf23d7e035ff,strict,00AD,single,,Annuity,An­nuity,"annuity, Guaranteed, mailings","an­nuity, Gu­aranteed, ma­ilings"
00302.7f695c69d4cbe06e91cddd2ca7cddf33,00302__salted__strict__cp200B__single.7f695c69d4cbe06e91cddd2ca7cddf33,strict,200B,single,,,,"Guaranteed, herbal, GUARANTEED","Gu​aranteed, he​rbal, GU​ARANTEED"
00302.7f695c69d4cbe06e91cddd2ca7cddf33,00302__salted__strict__cp200C__single.7f695c69d4cbe06e91cddd2ca7cddf33,strict,200C,single,,,,"Guaranteed, herbal, GUARANTEED","Gu‌aranteed, he‌rbal, GU‌ARANTEED"
00302.7f695c69d4cbe06e91cddd2ca7cddf33,00302__salted__strict__cp200D__single.7f695c69d4cbe06e91cddd2ca7cddf33,strict,200D,single,,,,"Guaranteed, herbal, GUARANTEED","Gu‍aranteed, he‍rbal, GU‍ARANTEED"
00302.7f695c69d4cbe06e91cddd2ca7cddf33,00302__salted__strict__cp00AD__single.7f695c69d4cbe06e91cddd2ca7cddf33,strict,00AD,single,,,,"Guaranteed, herbal, GUARANTEED","Gu­aranteed, he­rbal, GU­ARANTEED"
00305.1f2a712e25638b0a4868155b37022cf1,00305__salted__strict__cp200B__single.1f2a712e25638b0a4868155b37022cf1,strict,200B,single,,HGH,HG​H,,
00305.1f2a712e25638b0a4868155b37022cf1,00305__salted__strict__cp200C__single.1f2a712e25638b0a4868155b37022cf1,strict,200C,single,,HGH,HG‌H,,
00305.1f2a712e25638b0a4868155b37022cf1,00305__salted__strict__cp200D__single.1f2a712e25638b0a4868155b37022cf1,strict,200D,single,,HGH,HG‍H,,
00305.1f2a712e25638b0a4868155b37022cf1,00305__salted__strict__cp00AD__single.1f2a712e25638b0a4868155b37022cf1,strict,00AD,single,,HGH,HG­H,,
00305.f80c21904d6d4f6facd036450a588b0d,00305__salted__strict__cp200B__single.f80c21904d6d4f6facd036450a588b0d,strict,200B,single,,,,"guaranteed, mailings","gu​aranteed, ma​ilings"
00305.f80c21904d6d4f6facd036450a588b0d,00305__salted__strict__cp200C__single.f80c21904d6d4f6facd036450a588b0d,strict,200C,single,,,,"guaranteed, mailings","gu‌aranteed, ma‌ilings"
00305.f80c21904d6d4f6facd036450a588b0d,00305__salted__strict__cp200D__single.f80c21904d6d4f6facd036450a588b0d,strict,200D,single,,,,"guaranteed, mailings","gu‍aranteed, ma‍ilings"
00305.f80c21904d6d4f6facd036450a588b0d,00305__salted__strict__cp00AD__single.f80c21904d6d4f6facd036450a588b0d,strict,00AD,single,,,,"guaranteed, mailings","gu­aranteed, ma­ilings"
00308.fc90f8aab51648329b9e705c9021b204,00308__salted__strict__cp200B__single.fc90f8aab51648329b9e705c9021b204,strict,200B,single,,,,mailings,ma​ilings
00308.fc90f8aab51648329b9e705c9021b204,00308__salted__strict__cp200C__single.fc90f8aab51648329b9e705c9021b204,strict,200C,single,,,,mailings,ma‌ilings
00308.fc90f8aab51648329b9e705c9021b204,00308__salted__strict__cp200D__single.fc90f8aab51648329b9e705c9021b204,strict,200D,single,,,,mailings,ma‍ilings
00308.fc90f8aab51648329b9e705c9021b204,00308__salted__strict__cp00AD__single.fc90f8aab51648329b9e705c9021b204,strict,00AD,single,,,,mailings,ma­ilings
00312.5034fee7d265abd7a4194e9300de24bf,00312__salted__strict__cp200B__single.5034fee7d265abd7a4194e9300de24bf,strict,200B,single,,HGH,HG​H,,
00312.5034fee7d265abd7a4194e9300de24bf,00312__salted__strict__cp200C__single.5034fee7d265abd7a4194e9300de24bf,strict,200C,single,,HGH,HG‌H,,
00312.5034fee7d265abd7a4194e9300de24bf,00312__salted__strict__cp200D__single.5034fee7d265abd7a4194e9300de24bf,strict,200D,single,,HGH,HG‍H,,
00312.5034fee7d265abd7a4194e9300de24bf,00312__salted__strict__cp00AD__single.5034fee7d265abd7a4194e9300de24bf,strict,00AD,single,,HGH,HG­H,,
00337.813498483bc80a24c002e6e7e8e0f2cb,00337__salted__strict__cp200B__single.813498483bc80a24c002e6e7e8e0f2cb,strict,200B,single,,,,mortgage,mo​rtgage
00337.813498483bc80a24c002e6e7e8e0f2cb,00337__salted__strict__cp200C__single.813498483bc80a24c002e6e7e8e0f2cb,strict,200C,single,,,,mortgage,mo‌rtgage
00337.813498483bc80a24c002e6e7e8e0f2cb,00337__salted__strict__cp200D__single.813498483bc80a24c002e6e7e8e0f2cb,strict,200D,single,,,,mortgage,mo‍rtgage
00337.813498483bc80a24c002e6e7e8e0f2cb,00337__salted__strict__cp00AD__single.813498483bc80a24c002e6e7e8e0f2cb,strict,00AD,single,,,,mortgage,mo­rtgage
00344.e6463530b23a12554d2e6f0e08ae10a7,00344__salted__strict__cp200B__single.e6463530b23a12554d2e6f0e08ae10a7,strict,200B,single,,,,TOLL,TO​LL
00344.e6463530b23a12554d2e6f0e08ae10a7,00344__salted__strict__cp200C__single.e6463530b23a12554d2e6f0e08ae10a7,strict,200C,single,,,,TOLL,TO‌LL
00344.e6463530b23a12554d2e6f0e08ae10a7,00344__salted__strict__cp200D__single.e6463530b23a12554d2e6f0e08ae10a7,strict,200D,single,,,,TOLL,TO‍LL
00344.e6463530b23a12554d2e6f0e08ae10a7,00344__salted__strict__cp00AD__single.e6463530b23a12554d2e6f0e08ae10a7,strict,00AD,single,,,,TOLL,TO­LL
00346.d93a823fb3350a5da8f0c612ce1156cd,00346__salted__strict__cp200B__single.d93a823fb3350a5da8f0c612ce1156cd,strict,200B,single,,,,deposit,de​posit
00346.d93a823fb3350a5da8f0c612ce1156cd,00346__salted__strict__cp200C__single.d93a823fb3350a5da8f0c612ce1156cd,strict,200C,single,,,,deposit,de‌posit
00346.d93a823fb3350a5da8f0c612ce1156cd,00346__salted__strict__cp200D__single.d93a823fb3350a5da8f0c612ce1156cd,strict,200D,single,,,,deposit,de‍posit
00346.d93a823fb3350a5da8f0c612ce1156cd,00346__salted__strict__cp00AD__single.d93a823fb3350a5da8f0c612ce1156cd,strict,00AD,single,,,,deposit,de­posit
00356.ea7eb32330fa6bf65270023c0d99e2c5,00356__salted__strict__cp200B__single.ea7eb32330fa6bf65270023c0d99e2c5,strict,200B,single,,,,"SystemWorks, WHOLESALE, TOLL","Sy​stemWorks, WH​OLESALE, TO​LL"
00356.ea7eb32330fa6bf65270023c0d99e2c5,00356__salted__strict__cp200C__single.ea7eb32330fa6bf65270023c0d99e2c5,strict,200C,single,,,,"SystemWorks, WHOLESALE, TOLL","Sy‌stemWorks, WH‌OLESALE, TO‌LL"
00356.ea7eb32330fa6bf65270023c0d99e2c5,00356__salted__strict__cp200D__single.ea7eb32330fa6bf65270023c0d99e2c5,strict,200D,single,,,,"SystemWorks, WHOLESALE, TOLL","Sy‍stemWorks, WH‍OLESALE, TO‍LL"
00356.ea7eb32330fa6bf65270023c0d99e2c5,00356__salted__strict__cp00AD__single.ea7eb32330fa6bf65270023c0d99e2c5,strict,00AD,single,,,,"SystemWorks, WHOLESALE, TOLL","Sy­stemWorks, WH­OLESALE, TO­LL"
00359.90bec90ebeaf05f024f48594e7d7b0d5,00359__salted__strict__cp200B__single.90bec90ebeaf05f024f48594e7d7b0d5,strict,200B,single,,,,"confidentiality, Nigeria, assistance","co​nfidentiality, Ni​geria, as​sistance"
00359.90bec90ebeaf05f024f48594e7d7b0d5,00359__salted__strict__cp200C__single.90bec90ebeaf05f024f48594e7d7b0d5,strict,200C,single,,,,"confidentiality, Nigeria, assistance","co‌nfidentiality, Ni‌geria, as‌sistance"
00359.90bec90ebeaf05f024f48594e7d7b0d5,00359__salted__strict__cp200D__single.90bec90ebeaf05f024f48594e7d7b0d5,strict,200D,single,,,,"confidentiality, Nigeria, assistance","co‍nfidentiality, Ni‍geria, as‍sistance"
00359.90bec90ebeaf05f024f48594e7d7b0d5,00359__salted__strict__cp00AD__single.90bec90ebeaf05f024f48594e7d7b0d5,strict,00AD,single,,,,"confidentiality, Nigeria, assistance","co­nfidentiality, Ni­geria, as­sistance"
00361.e91ac048b0ede961d3f51009eee1c620,00361__salted__strict__cp200B__single.e91ac048b0ede961d3f51009eee1c620,strict,200B,single,,,,"LAGOS, ATTN, Nigeria","LA​GOS, AT​TN, Ni​geria"
00361.e91ac048b0ede961d3f51009eee1c620,00361__salted__strict__cp200C__single.e91ac048b0ede961d3f51009eee1c620,strict,200C,single,,,,"LAGOS, ATTN, Nigeria","LA‌GOS, AT‌TN, Ni‌geria"
00361.e91ac048b0ede961d3f51009eee1c620,00361__salted__strict__cp200D__single.e91ac048b0ede961d3f51009eee1c620,strict,200D,single,,,,"LAGOS, ATTN, Nigeria","LA‍GOS, AT‍TN, Ni‍geria"
00361.e91ac048b0ede961d3f51009eee1c620,00361__salted__strict__cp00AD__single.e91ac048b0ede961d3f51009eee1c620,strict,00AD,single,,,,"LAGOS, ATTN, Nigeria","LA­GOS, AT­TN, Ni­geria"
00369.845eeb9573484bd88a6a6224c7068d81,00369__salted__strict__cp200B__single.845eeb9573484bd88a6a6224c7068d81,strict,200B,single,,cartridges,ca​rtridges,,
00369.845eeb9573484bd88a6a6224c7068d81,00369__salted__strict__cp200C__single.845eeb9573484bd88a6a6224c7068d81,strict,200C,single,,cartridges,ca‌rtridges,,
00369.845eeb9573484bd88a6a6224c7068d81,00369__salted__strict__cp200D__single.845eeb9573484bd88a6a6224c7068d81,strict,200D,single,,cartridges,ca‍rtridges,,
00369.845eeb9573484bd88a6a6224c7068d81,00369__salted__strict__cp00AD__single.845eeb9573484bd88a6a6224c7068d81,strict,00AD,single,,cartridges,ca­rtridges,,
00373.ebe8670ac56b04125c25100a36ab0510,00373__salted__strict__cp200B__single.ebe8670ac56b04125c25100a36ab0510,strict,200B,single,,,,SystemWorks,Sy​stemWorks
00373.ebe8670ac56b04125c25100a36ab0510,00373__salted__strict__cp200C__single.ebe8670ac56b04125c25100a36ab0510,strict,200C,single,,,,SystemWorks,Sy‌stemWorks
00373.ebe8670ac56b04125c25100a36ab0510,00373__salted__strict__cp200D__single.ebe8670ac56b04125c25100a36ab0510,strict,200D,single,,,,SystemWorks,Sy‍stemWorks
00373.ebe8670ac56b04125c25100a36ab0510,00373__salted__strict__cp00AD__single.ebe8670ac56b04125c25100a36ab0510,strict,00AD,single,,,,SystemWorks,Sy­stemWorks
00384.2054d62f06fd10e4018a43e156b32acf,00384__salted__strict__cp200B__single.2054d62f06fd10e4018a43e156b32acf,strict,200B,single,,Guaranteed,Gu​aranteed,"annuity, annuity, Guaranteed","an​nuity, an​nuity, Gu​aranteed"
00384.2054d62f06fd10e4018a43e156b32acf,00384__salted__strict__cp200C__single.2054d62f06fd10e4018a43e156b32acf,strict,200C,single,,Guaranteed,Gu‌aranteed,"annuity, annuity, Guaranteed","an‌nuity, an‌nuity, Gu‌aranteed"
00384.2054d62f06fd10e4018a43e156b32acf,00384__salted__strict__cp200D__single.2054d62f06fd10e4018a43e156b32acf,strict,200D,single,,Guaranteed,Gu‍aranteed,"annuity, annuity, Guaranteed","an‍nuity, an‍nuity, Gu‍aranteed"
00384.2054d62f06fd10e4018a43e156b32acf,00384__salted__strict__cp00AD__single.2054d62f06fd10e4018a43e156b32acf,strict,00AD,single,,Guaranteed,Gu­aranteed,"annuity, annuity, Guaranteed","an­nuity, an­nuity, Gu­aranteed"
00386.6074f269f0bd1aec1546f9e654e8fcfe,00386__salted__strict__cp200B__single.6074f269f0bd1aec1546f9e654e8fcfe,strict,200B,single,,,,earn,ea​rn
00386.6074f269f0bd1aec1546f9e654e8fcfe,00386__salted__strict__cp200C__single.6074f269f0bd1aec1546f9e654e8fcfe,strict,200C,single,,,,earn,ea‌rn
00386.6074f269f0bd1aec1546f9e654e8fcfe,00386__salted__strict__cp200D__single.6074f269f0bd1aec1546f9e654e8fcfe,strict,200D,single,,,,earn,ea‍rn
00386.6074f269f0bd1aec1546f9e654e8fcfe,00386__salted__strict__cp00AD__single.6074f269f0bd1aec1546f9e654e8fcfe,strict,00AD,single,,,,earn,ea­rn
00388.a884c42d4423d7e4718db0145b3b9d9b,00388__salted__strict__cp200B__single.a884c42d4423d7e4718db0145b3b9d9b,strict,200B,single,,,,GUARANTEED,GU​ARANTEED
00388.a884c42d4423d7e4718db0145b3b9d9b,00388__salted__strict__cp200C__single.a884c42d4423d7e4718db0145b3b9d9b,strict,200C,single,,,,GUARANTEED,GU‌ARANTEED
00388.a884c42d4423d7e4718db0145b3b9d9b,00388__salted__strict__cp200D__single.a884c42d4423d7e4718db0145b3b9d9b,strict,200D,single,,,,GUARANTEED,GU‍ARANTEED
00388.a884c42d4423d7e4718db0145b3b9d9b,00388__salted__strict__cp00AD__single.a884c42d4423d7e4718db0145b3b9d9b,strict,00AD,single,,,,GUARANTEED,GU­ARANTEED
00395.74aee42fac915ca758047506ec59a21f,00395__salted__strict__cp200B__single.74aee42fac915ca758047506ec59a21f,strict,200B,single,,ADV,AD​V,,
00395.74aee42fac915ca758047506ec59a21f,00395__salted__strict__cp200C__single.74aee42fac915ca758047506ec59a21f,strict,200C,single,,ADV,AD‌V,,
00395.74aee42fac915ca758047506ec59a21f,00395__salted__strict__cp200D__single.74aee42fac915ca758047506ec59a21f,strict,200D,single,,ADV,AD‍V,,
00395.74aee42fac915ca758047506ec59a21f,00395__salted__strict__cp00AD__single.74aee42fac915ca758047506ec59a21f,strict,00AD,single,,ADV,AD­V,,
00409.e59f63e813b6766a9a4ddf0790634ca3,00409__salted__strict__cp200B__single.e59f63e813b6766a9a4ddf0790634ca3,strict,200B,single,,,,"guaranteed, Payable, btamail","gu​aranteed, Pa​yable, bt​amail"
00409.e59f63e813b6766a9a4ddf0790634ca3,00409__salted__strict__cp200C__single.e59f63e813b6766a9a4ddf0790634ca3,strict,200C,single,,,,"guaranteed, Payable, btamail","gu‌aranteed, Pa‌yable, bt‌amail"
00409.e59f63e813b6766a9a4ddf0790634ca3,00409__salted__strict__cp200D__single.e59f63e813b6766a9a4ddf0790634ca3,strict,200D,single,,,,"guaranteed, Payable, btamail","gu‍aranteed, Pa‍yable, bt‍amail"
00409.e59f63e813b6766a9a4ddf0790634ca3,00409__salted__strict__cp00AD__single.e59f63e813b6766a9a4ddf0790634ca3,strict,00AD,single,,,,"guaranteed, Payable, btamail","gu­aranteed, Pa­yable, bt­amail"
00415.4af357c0282481dba8f1765f0bf09c09,00415__salted__strict__cp200B__single.4af357c0282481dba8f1765f0bf09c09,strict,200B,single,,,,Annuity,An​nuity
00415.4af357c0282481dba8f1765f0bf09c09,00415__salted__strict__cp200C__single.4af357c0282481dba8f1765f0bf09c09,strict,200C,single,,,,Annuity,An‌nuity
00415.4af357c0282481dba8f1765f0bf09c09,00415__salted__strict__cp200D__single.4af357c0282481dba8f1765f0bf09c09,strict,200D,single,,,,Annuity,An‍nuity
00415.4af357c0282481dba8f1765f0bf09c09,00415__salted__strict__cp00AD__single.4af357c0282481dba8f1765f0bf09c09,strict,00AD,single,,,,Annuity,An­nuity
00416.bff1badad869f205fdb54f311f060734,00416__salted__strict__cp200B__single.bff1badad869f205fdb54f311f060734,strict,200B,single,,Guaranteed,Gu​aranteed,,
00416.bff1badad869f205fdb54f311f060734,00416__salted__strict__cp200C__single.bff1badad869f205fdb54f311f060734,strict,200C,single,,Guaranteed,Gu‌aranteed,,
00416.bff1badad869f205fdb54f311f060734,00416__salted__strict__cp200D__single.bff1badad869f205fdb54f311f060734,strict,200D,single,,Guaranteed,Gu‍aranteed,,
00416.bff1badad869f205fdb54f311f060734,00416__salted__strict__cp00AD__single.bff1badad869f205fdb54f311f060734,strict,00AD,single,,Guaranteed,Gu­aranteed,,
00426.36b36cbe96efe9001c4d80363ea7ed4e,00426__salted__strict__cp200B__single.36b36cbe96efe9001c4d80363ea7ed4e,strict,200B,single,,,,"mortgage, loans","mo​rtgage, lo​ans"
00426.36b36cbe96efe9001c4d80363ea7ed4e,00426__salted__strict__cp200C__single.36b36cbe96efe9001c4d80363ea7ed4e,strict,200C,single,,,,"mortgage, loans","mo‌rtgage, lo‌ans"
00426.36b36cbe96efe9001c4d80363ea7ed4e,00426__salted__strict__cp200D__single.36b36cbe96efe9001c4d80363ea7ed4e,strict,200D,single,,,,"mortgage, loans","mo‍rtgage, lo‍ans"
00426.36b36cbe96efe9001c4d80363ea7ed4e,00426__salted__strict__cp00AD__single.36b36cbe96efe9001c4d80363ea7ed4e,strict,00AD,single,,,,"mortgage, loans","mo­rtgage, lo­ans"
00439.eacffbae5543e6be58178c0d3eb95041,00439__salted__strict__cp200B__single.eacffbae5543e6be58178c0d3eb95041,strict,200B,single,,,,mailings,ma​ilings
00439.eacffbae5543e6be58178c0d3eb95041,00439__salted__strict__cp200C__single.eacffbae5543e6be58178c0d3eb95041,strict,200C,single,,,,mailings,ma‌ilings
00439.eacffbae5543e6be58178c0d3eb95041,00439__salted__strict__cp200D__single.eacffbae5543e6be58178c0d3eb95041,strict,200D,single,,,,mailings,ma‍ilings
00439.eacffbae5543e6be58178c0d3eb95041,00439__salted__strict__cp00AD__single.eacffbae5543e6be58178c0d3eb95041,strict,00AD,single,,,,mailings,ma­ilings
00440.647d9eb44fd0cb069ea92be204966a8e,00440__salted__strict__cp200B__single.647d9eb44fd0cb069ea92be204966a8e,strict,200B,single,,SYSTEMWORKS,SY​STEMWORKS,,
00440.647d9eb44fd0cb069ea92be204966a8e,00440__salted__strict__cp200C__single.647d9eb44fd0cb069ea92be204966a8e,strict,200C,single,,SYSTEMWORKS,SY‌STEMWORKS,,
00440.647d9eb44fd0cb069ea92be204966a8e,00440__salted__strict__cp200D__single.647d9eb44fd0cb069ea92be204966a8e,strict,200D,single,,SYSTEMWORKS,SY‍STEMWORKS,,
00440.647d9eb44fd0cb069ea92be204966a8e,00440__salted__strict__cp00AD__single.647d9eb44fd0cb069ea92be204966a8e,strict,00AD,single,,SYSTEMWORKS,SY­STEMWORKS,,
00441.77768298934252b2fa200e7d9482993b,00441__salted__strict__cp200B__single.77768298934252b2fa200e7d9482993b,strict,200B,single,,Refinance,Re​finance,,
00441.77768298934252b2fa200e7d9482993b,00441__salted__strict__cp200C__single.77768298934252b2fa200e7d9482993b,strict,200C,single,,Refinance,Re‌finance,,
00441.77768298934252b2fa200e7d9482993b,00441__salted__strict__cp200D__single.77768298934252b2fa200e7d9482993b,strict,200D,single,,Refinance,Re‍finance,,
00441.77768298934252b2fa200e7d9482993b,00441__salted__strict__cp00AD__single.77768298934252b2fa200e7d9482993b,strict,00AD,single,,Refinance,Re­finance,,
00445.a5edbd936b830407d1a56b31ff3b82c0,00445__salted__strict__cp200B__single.a5edbd936b830407d1a56b31ff3b82c0,strict,200B,single,,Herbal,He​rbal,,
