message_id,variant_filename,vocab_type,codepoint,salt_mode,fragment_max_positions,n_insert_subject,n_insert_body,body_part_found,subject_targets,body_targets
00279.1d58a13e343c1e53aca2ed2121a3f815,00279__salted__strict__cp200D__single.1d58a13e343c1e53aca2ed2121a3f815,strict,200D,single,,1,3,True,"[{""original_token"": ""assistance"", ""salted_token"": ""as‍sistance"", ""start"": 9, ""end"": 19, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""deposit"", ""salted_token"": ""de‍posit"", ""start"": 867, ""end"": 874, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""assistance"", ""salted_token"": ""as‍sistance"", ""start"": 1398, ""end"": 1408, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""confidentiality"", ""salted_token"": ""co‍nfidentiality"", ""start"": 1777, ""end"": 1792, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00279.1d58a13e343c1e53aca2ed2121a3f815,00279__salted__strict__cp00AD__single.1d58a13e343c1e53aca2ed2121a3f815,strict,00AD,single,,1,3,True,"[{""original_token"": ""assistance"", ""salted_token"": ""as­sistance"", ""start"": 9, ""end"": 19, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""deposit"", ""salted_token"": ""de­posit"", ""start"": 867, ""end"": 874, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""assistance"", ""salted_token"": ""as­sistance"", ""start"": 1398, ""end"": 1408, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""confidentiality"", ""salted_token"": ""co­nfidentiality"", ""start"": 1777, ""end"": 1792, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00280.026da2bd191f11081b8d8428134b0c66,00280__salted__strict__cp200B__single.026da2bd191f11081b8d8428134b0c66,strict,200B,single,,0,2,True,[],"[{""original_token"": ""Promotion"", ""salted_token"": ""Pr​omotion"", ""start"": 663, ""end"": 672, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Deposit"", ""salted_token"": ""De​posit"", ""start"": 682, ""end"": 689, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00280.026da2bd191f11081b8d8428134b0c66,00280__salted__strict__cp200C__single.026da2bd191f11081b8d8428134b0c66,strict,200C,single,,0,2,True,[],"[{""original_token"": ""Promotion"", ""salted_token"": ""Pr‌omotion"", ""start"": 663, ""end"": 672, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Deposit"", ""salted_token"": ""De‌posit"", ""start"": 682, ""end"": 689, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00280.026da2bd191f11081b8d8428134b0c66,00280__salted__strict__cp200D__single.026da2bd191f11081b8d8428134b0c66,strict,200D,single,,0,2,True,[],"[{""original_token"": ""Promotion"", ""salted_token"": ""Pr‍omotion"", ""start"": 663, ""end"": 672, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Deposit"", ""salted_token"": ""De‍posit"", ""start"": 682, ""end"": 689, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00280.026da2bd191f11081b8d8428134b0c66,00280__salted__strict__cp00AD__single.026da2bd191f11081b8d8428134b0c66,strict,00AD,single,,0,2,True,[],"[{""original_token"": ""Promotion"", ""salted_token"": ""Pr­omotion"", ""start"": 663, ""end"": 672, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Deposit"", ""salted_token"": ""De­posit"", ""start"": 682, ""end"": 689, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00284.227c1ebb961320cd2086d904d698c49b,00284__salted__strict__cp200B__single.227c1ebb961320cd2086d904d698c49b,strict,200B,single,,0,1,True,[],"[{""original_token"": ""mailings"", ""salted_token"": ""ma​ilings"", ""start"": 1964, ""end"": 1972, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00284.227c1ebb961320cd2086d904d698c49b,00284__salted__strict__cp200C__single.227c1ebb961320cd2086d904d698c49b,strict,200C,single,,0,1,True,[],"[{""original_token"": ""mailings"", ""salted_token"": ""ma‌ilings"", ""start"": 1964, ""end"": 1972, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00284.227c1ebb961320cd2086d904d698c49b,00284__salted__strict__cp200D__single.227c1ebb961320cd2086d904d698c49b,strict,200D,single,,0,1,True,[],"[{""original_token"": ""mailings"", ""salted_token"": ""ma‍ilings"", ""start"": 1964, ""end"": 1972, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00284.227c1ebb961320cd2086d904d698c49b,00284__salted__strict__cp00AD__single.227c1ebb961320cd2086d904d698c49b,strict,00AD,single,,0,1,True,[],"[{""original_token"": ""mailings"", ""salted_token"": ""ma­ilings"", ""start"": 1964, ""end"": 1972, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00291.7aa227e74e89bdd529a3875459d0d5a2,00291__salted__strict__cp200B__single.7aa227e74e89bdd529a3875459d0d5a2,strict,200B,single,,0,1,True,[],"[{""original_token"": ""mailings"", ""salted_token"": ""ma​ilings"", ""start"": 1089, ""end"": 1097, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00291.7aa227e74e89bdd529a3875459d0d5a2,00291__salted__strict__cp200C__single.7aa227e74e89bdd529a3875459d0d5a2,strict,200C,single,,0,1,True,[],"[{""original_token"": ""mailings"", ""salted_token"": ""ma‌ilings"", ""start"": 1089, ""end"": 1097, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00291.7aa227e74e89bdd529a3875459d0d5a2,00291__salted__strict__cp200D__single.7aa227e74e89bdd529a3875459d0d5a2,strict,200D,single,,0,1,True,[],"[{""original_token"": ""mailings"", ""salted_token"": ""ma‍ilings"", ""start"": 1089, ""end"": 1097, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00291.7aa227e74e89bdd529a3875459d0d5a2,00291__salted__strict__cp00AD__single.7aa227e74e89bdd529a3875459d0d5a2,strict,00AD,single,,0,1,True,[],"[{""original_token"": ""mailings"", ""salted_token"": ""ma­ilings"", ""start"": 1089, ""end"": 1097, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00292.dbf78a2aaa230d288eb80ab843804252,00292__salted__strict__cp200B__single.dbf78a2aaa230d288eb80ab843804252,strict,200B,single,,0,2,True,[],"[{""original_token"": ""promotional"", ""salted_token"": ""pr​omotional"", ""start"": 985, ""end"": 996, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma​ilings"", ""start"": 997, ""end"": 1005, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00292.dbf78a2aaa230d288eb80ab843804252,00292__salted__strict__cp200C__single.dbf78a2aaa230d288eb80ab843804252,strict,200C,single,,0,2,True,[],"[{""original_token"": ""promotional"", ""salted_token"": ""pr‌omotional"", ""start"": 985, ""end"": 996, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma‌ilings"", ""start"": 997, ""end"": 1005, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00292.dbf78a2aaa230d288eb80ab843804252,00292__salted__strict__cp200D__single.dbf78a2aaa230d288eb80ab843804252,strict,200D,single,,0,2,True,[],"[{""original_token"": ""promotional"", ""salted_token"": ""pr‍omotional"", ""start"": 985, ""end"": 996, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma‍ilings"", ""start"": 997, ""end"": 1005, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00292.dbf78a2aaa230d288eb80ab843804252,00292__salted__strict__cp00AD__single.dbf78a2aaa230d288eb80ab843804252,strict,00AD,single,,0,2,True,[],"[{""original_token"": ""promotional"", ""salted_token"": ""pr­omotional"", ""start"": 985, ""end"": 996, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma­ilings"", ""start"": 997, ""end"": 1005, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00296.85aa16f800e0aaf8755cdf23d7e035ff,00296__salted__strict__cp200B__single.85aa16f800e0aaf8755cdf23d7e035ff,strict,200B,single,,1,3,True,"[{""original_token"": ""Annuity"", ""salted_token"": ""An​nuity"", ""start"": 28, ""end"": 35, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""annuity"", ""salted_token"": ""an​nuity"", ""start"": 17, ""end"": 24, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Guaranteed"", ""salted_token"": ""Gu​aranteed"", ""start"": 135, ""end"": 145, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma​ilings"", ""start"": 641, ""end"": 649, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00296.85aa16f800e0aaf8755cdf23d7e035ff,00296__salted__strict__cp200C__single.85aa16f800e0aaf8755cdf23d7e035ff,strict,200C,single,,1,3,True,"[{""original_token"": ""Annuity"", ""salted_token"": ""An‌nuity"", ""start"": 28, ""end"": 35, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""annuity"", ""salted_token"": ""an‌nuity"", ""start"": 17, ""end"": 24, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‌aranteed"", ""start"": 135, ""end"": 145, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma‌ilings"", ""start"": 641, ""end"": 649, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00296.85aa16f800e0aaf8755cdf23d7e035ff,00296__salted__strict__cp200D__single.85aa16f800e0aaf8755cdf23d7e035ff,strict,200D,single,,1,3,True,"[{""original_token"": ""Annuity"", ""salted_token"": ""An‍nuity"", ""start"": 28, ""end"": 35, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""annuity"", ""salted_token"": ""an‍nuity"", ""start"": 17, ""end"": 24, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‍aranteed"", ""start"": 135, ""end"": 145, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma‍ilings"", ""start"": 641, ""end"": 649, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00296.85aa16f800e0aaf8755cdf23d7e035ff,00296__salted__strict__cp00AD__single.85aa16f800e0aaf8755cdf23d7e035ff,strict,00AD,single,,1,3,True,"[{""original_token"": ""Annuity"", ""salted_token"": ""An­nuity"", ""start"": 28, ""end"": 35, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""annuity"", ""salted_token"": ""an­nuity"", ""start"": 17, ""end"": 24, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Guaranteed"", ""salted_token"": ""Gu­aranteed"", ""start"": 135, ""end"": 145, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma­ilings"", ""start"": 641, ""end"": 649, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00302.7f695c69d4cbe06e91cddd2ca7cddf33,00302__salted__strict__cp200B__single.7f695c69d4cbe06e91cddd2ca7cddf33,strict,200B,single,,0,3,True,[],"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu​aranteed"", ""start"": 0, ""end"": 10, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""herbal"", ""salted_token"": ""he​rbal"", ""start"": 89, ""end"": 95, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""GUARANTEED"", ""salted_token"": ""GU​ARANTEED"", ""start"": 390, ""end"": 400, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00302.7f695c69d4cbe06e91cddd2ca7cddf33,00302__salted__strict__cp200C__single.7f695c69d4cbe06e91cddd2ca7cddf33,strict,200C,single,,0,3,True,[],"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‌aranteed"", ""start"": 0, ""end"": 10, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""herbal"", ""salted_token"": ""he‌rbal"", ""start"": 89, ""end"": 95, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""GUARANTEED"", ""salted_token"": ""GU‌ARANTEED"", ""start"": 390, ""end"": 400, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00302.7f695c69d4cbe06e91cddd2ca7cddf33,00302__salted__strict__cp200D__single.7f695c69d4cbe06e91cddd2ca7cddf33,strict,200D,single,,0,3,True,[],"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu‍aranteed"", ""start"": 0, ""end"": 10, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""herbal"", ""salted_token"": ""he‍rbal"", ""start"": 89, ""end"": 95, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""GUARANTEED"", ""salted_token"": ""GU‍ARANTEED"", ""start"": 390, ""end"": 400, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00302.7f695c69d4cbe06e91cddd2ca7cddf33,00302__salted__strict__cp00AD__single.7f695c69d4cbe06e91cddd2ca7cddf33,strict,00AD,single,,0,3,True,[],"[{""original_token"": ""Guaranteed"", ""salted_token"": ""Gu­aranteed"", ""start"": 0, ""end"": 10, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""herbal"", ""salted_token"": ""he­rbal"", ""start"": 89, ""end"": 95, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""GUARANTEED"", ""salted_token"": ""GU­ARANTEED"", ""start"": 390, ""end"": 400, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00305.1f2a712e25638b0a4868155b37022cf1,00305__salted__strict__cp200B__single.1f2a712e25638b0a4868155b37022cf1,strict,200B,single,,1,0,False,"[{""original_token"": ""HGH"", ""salted_token"": ""HG​H"", ""start"": 21, ""end"": 24, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00305.1f2a712e25638b0a4868155b37022cf1,00305__salted__strict__cp200C__single.1f2a712e25638b0a4868155b37022cf1,strict,200C,single,,1,0,False,"[{""original_token"": ""HGH"", ""salted_token"": ""HG‌H"", ""start"": 21, ""end"": 24, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00305.1f2a712e25638b0a4868155b37022cf1,00305__salted__strict__cp200D__single.1f2a712e25638b0a4868155b37022cf1,strict,200D,single,,1,0,False,"[{""original_token"": ""HGH"", ""salted_token"": ""HG‍H"", ""start"": 21, ""end"": 24, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00305.1f2a712e25638b0a4868155b37022cf1,00305__salted__strict__cp00AD__single.1f2a712e25638b0a4868155b37022cf1,strict,00AD,single,,1,0,False,"[{""original_token"": ""HGH"", ""salted_token"": ""HG­H"", ""start"": 21, ""end"": 24, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00305.f80c21904d6d4f6facd036450a588b0d,00305__salted__strict__cp200B__single.f80c21904d6d4f6facd036450a588b0d,strict,200B,single,,0,2,True,[],"[{""original_token"": ""guaranteed"", ""salted_token"": ""gu​aranteed"", ""start"": 362, ""end"": 372, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma​ilings"", ""start"": 873, ""end"": 881, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00305.f80c21904d6d4f6facd036450a588b0d,00305__salted__strict__cp200C__single.f80c21904d6d4f6facd036450a588b0d,strict,200C,single,,0,2,True,[],"[{""original_token"": ""guaranteed"", ""salted_token"": ""gu‌aranteed"", ""start"": 362, ""end"": 372, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma‌ilings"", ""start"": 873, ""end"": 881, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00305.f80c21904d6d4f6facd036450a588b0d,00305__salted__strict__cp200D__single.f80c21904d6d4f6facd036450a588b0d,strict,200D,single,,0,2,True,[],"[{""original_token"": ""guaranteed"", ""salted_token"": ""gu‍aranteed"", ""start"": 362, ""end"": 372, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma‍ilings"", ""start"": 873, ""end"": 881, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00305.f80c21904d6d4f6facd036450a588b0d,00305__salted__strict__cp00AD__single.f80c21904d6d4f6facd036450a588b0d,strict,00AD,single,,0,2,True,[],"[{""original_token"": ""guaranteed"", ""salted_token"": ""gu­aranteed"", ""start"": 362, ""end"": 372, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""ma­ilings"", ""start"": 873, ""end"": 881, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00308.fc90f8aab51648329b9e705c9021b204,00308__salted__strict__cp200B__single.fc90f8aab51648329b9e705c9021b204,strict,200B,single,,0,1,True,[],"[{""original_token"": ""mailings"", ""salted_token"": ""ma​ilings"", ""start"": 787, ""end"": 795, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00308.fc90f8aab51648329b9e705c9021b204,00308__salted__strict__cp200C__single.fc90f8aab51648329b9e705c9021b204,strict,200C,single,,0,1,True,[],"[{""original_token"": ""mailings"", ""salted_token"": ""ma‌ilings"", ""start"": 787, ""end"": 795, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00308.fc90f8aab51648329b9e705c9021b204,00308__salted__strict__cp200D__single.fc90f8aab51648329b9e705c9021b204,strict,200D,single,,0,1,True,[],"[{""original_token"": ""mailings"", ""salted_token"": ""ma‍ilings"", ""start"": 787, ""end"": 795, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00308.fc90f8aab51648329b9e705c9021b204,00308__salted__strict__cp00AD__single.fc90f8aab51648329b9e705c9021b204,strict,00AD,single,,0,1,True,[],"[{""original_token"": ""mailings"", ""salted_token"": ""ma­ilings"", ""start"": 787, ""end"": 795, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00312.5034fee7d265abd7a4194e9300de24bf,00312__salted__strict__cp200B__single.5034fee7d265abd7a4194e9300de24bf,strict,200B,single,,1,0,False,"[{""original_token"": ""HGH"", ""salted_token"": ""HG​H"", ""start"": 0, ""end"": 3, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00312.5034fee7d265abd7a4194e9300de24bf,00312__salted__strict__cp200C__single.5034fee7d265abd7a4194e9300de24bf,strict,200C,single,,1,0,False,"[{""original_token"": ""HGH"", ""salted_token"": ""HG‌H"", ""start"": 0, ""end"": 3, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00312.5034fee7d265abd7a4194e9300de24bf,00312__salted__strict__cp200D__single.5034fee7d265abd7a4194e9300de24bf,strict,200D,single,,1,0,False,"[{""original_token"": ""HGH"", ""salted_token"": ""HG‍H"", ""start"": 0, ""end"": 3, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00312.5034fee7d265abd7a4194e9300de24bf,00312__salted__strict__cp00AD__single.5034fee7d265abd7a4194e9300de24bf,strict,00AD,single,,1,0,False,"[{""original_token"": ""HGH"", ""salted_token"": ""HG­H"", ""start"": 0, ""end"": 3, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00337.813498483bc80a24c002e6e7e8e0f2cb,00337__salted__strict__cp200B__single.813498483bc80a24c002e6e7e8e0f2cb,strict,200B,single,,0,1,True,[],"[{""original_token"": ""mortgage"", ""salted_token"": ""mo​rtgage"", ""start"": 790, ""end"": 798, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00337.813498483bc80a24c002e6e7e8e0f2cb,00337__salted__strict__cp200C__single.813498483bc80a24c002e6e7e8e0f2cb,strict,200C,single,,0,1,True,[],"[{""original_token"": ""mortgage"", ""salted_token"": ""mo‌rtgage"", ""start"": 790, ""end"": 798, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00337.813498483bc80a24c002e6e7e8e0f2cb,00337__salted__strict__cp200D__single.813498483bc80a24c002e6e7e8e0f2cb,strict,200D,single,,0,1,True,[],"[{""original_token"": ""mortgage"", ""salted_token"": ""mo‍rtgage"", ""start"": 790, ""end"": 798, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00337.813498483bc80a24c002e6e7e8e0f2cb,00337__salted__strict__cp00AD__single.813498483bc80a24c002e6e7e8e0f2cb,strict,00AD,single,,0,1,True,[],"[{""original_token"": ""mortgage"", ""salted_token"": ""mo­rtgage"", ""start"": 790, ""end"": 798, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00344.e6463530b23a12554d2e6f0e08ae10a7,00344__salted__strict__cp200B__single.e6463530b23a12554d2e6f0e08ae10a7,strict,200B,single,,0,1,True,[],"[{""original_token"": ""TOLL"", ""salted_token"": ""TO​LL"", ""start"": 464, ""end"": 468, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00344.e6463530b23a12554d2e6f0e08ae10a7,00344__salted__strict__cp200C__single.e6463530b23a12554d2e6f0e08ae10a7,strict,200C,single,,0,1,True,[],"[{""original_token"": ""TOLL"", ""salted_token"": ""TO‌LL"", ""start"": 464, ""end"": 468, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00344.e6463530b23a12554d2e6f0e08ae10a7,00344__salted__strict__cp200D__single.e6463530b23a12554d2e6f0e08ae10a7,strict,200D,single,,0,1,True,[],"[{""original_token"": ""TOLL"", ""salted_token"": ""TO‍LL"", ""start"": 464, ""end"": 468, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00344.e6463530b23a12554d2e6f0e08ae10a7,00344__salted__strict__cp00AD__single.e6463530b23a12554d2e6f0e08ae10a7,strict,00AD,single,,0,1,True,[],"[{""original_token"": ""TOLL"", ""salted_token"": ""TO­LL"", ""start"": 464, ""end"": 468, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00346.d93a823fb3350a5da8f0c612ce1156cd,00346__salted__strict__cp200B__single.d93a823fb3350a5da8f0c612ce1156cd,strict,200B,single,,0,1,True,[],"[{""original_token"": ""deposit"", ""salted_token"": ""de​posit"", ""start"": 1387, ""end"": 1394, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00346.d93a823fb3350a5da8f0c612ce1156cd,00346__salted__strict__cp200C__single.d93a823fb3350a5da8f0c612ce1156cd,strict,200C,single,,0,1,True,[],"[{""original_token"": ""deposit"", ""salted_token"": ""de‌posit"", ""start"": 1387, ""end"": 1394, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00346.d93a823fb3350a5da8f0c612ce1156cd,00346__salted__strict__cp200D__single.d93a823fb3350a5da8f0c612ce1156cd,strict,200D,single,,0,1,True,[],"[{""original_token"": ""deposit"", ""salted_token"": ""de‍posit"", ""start"": 1387, ""end"": 1394, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00346.d93a823fb3350a5da8f0c612ce1156cd,00346__salted__strict__cp00AD__single.d93a823fb3350a5da8f0c612ce1156cd,strict,00AD,single,,0,1,True,[],"[{""original_token"": ""deposit"", ""salted_token"": ""de­posit"", ""start"": 1387, ""end"": 1394, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00356.ea7eb32330fa6bf65270023c0d99e2c5,00356__salted__strict__cp200B__single.ea7eb32330fa6bf65270023c0d99e2c5,strict,200B,single,,0,3,True,[],"[{""original_token"": ""SystemWorks"", ""salted_token"": ""Sy​stemWorks"", ""start"": 254, ""end"": 265, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""WHOLESALE"", ""salted_token"": ""WH​OLESALE"", ""start"": 1082, ""end"": 1091, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""TOLL"", ""salted_token"": ""TO​LL"", ""start"": 1634, ""end"": 1638, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00356.ea7eb32330fa6bf65270023c0d99e2c5,00356__salted__strict__cp200C__single.ea7eb32330fa6bf65270023c0d99e2c5,strict,200C,single,,0,3,True,[],"[{""original_token"": ""SystemWorks"", ""salted_token"": ""Sy‌stemWorks"", ""start"": 254, ""end"": 265, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""WHOLESALE"", ""salted_token"": ""WH‌OLESALE"", ""start"": 1082, ""end"": 1091, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""TOLL"", ""salted_token"": ""TO‌LL"", ""start"": 1634, ""end"": 1638, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00356.ea7eb32330fa6bf65270023c0d99e2c5,00356__salted__strict__cp200D__single.ea7eb32330fa6bf65270023c0d99e2c5,strict,200D,single,,0,3,True,[],"[{""original_token"": ""SystemWorks"", ""salted_token"": ""Sy‍stemWorks"", ""start"": 254, ""end"": 265, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""WHOLESALE"", ""salted_token"": ""WH‍OLESALE"", ""start"": 1082, ""end"": 1091, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""TOLL"", ""salted_token"": ""TO‍LL"", ""start"": 1634, ""end"": 1638, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00356.ea7eb32330fa6bf65270023c0d99e2c5,00356__salted__strict__cp00AD__single.ea7eb32330fa6bf65270023c0d99e2c5,strict,00AD,single,,0,3,True,[],"[{""original_token"": ""SystemWorks"", ""salted_token"": ""Sy­stemWorks"", ""start"": 254, ""end"": 265, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""WHOLESALE"", ""salted_token"": ""WH­OLESALE"", ""start"": 1082, ""end"": 1091, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""TOLL"", ""salted_token"": ""TO­LL"", ""start"": 1634, ""end"": 1638, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00359.90bec90ebeaf05f024f48594e7d7b0d5,00359__salted__strict__cp200B__single.90bec90ebeaf05f024f48594e7d7b0d5,strict,200B,single,,0,3,True,[],"[{""original_token"": ""confidentiality"", ""salted_token"": ""co​nfidentiality"", ""start"": 188, ""end"": 203, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Nigeria"", ""salted_token"": ""Ni​geria"", ""start"": 936, ""end"": 943, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""assistance"", ""salted_token"": ""as​sistance"", ""start"": 1486, ""end"": 1496, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00359.90bec90ebeaf05f024f48594e7d7b0d5,00359__salted__strict__cp200C__single.90bec90ebeaf05f024f48594e7d7b0d5,strict,200C,single,,0,3,True,[],"[{""original_token"": ""confidentiality"", ""salted_token"": ""co‌nfidentiality"", ""start"": 188, ""end"": 203, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Nigeria"", ""salted_token"": ""Ni‌geria"", ""start"": 936, ""end"": 943, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""assistance"", ""salted_token"": ""as‌sistance"", ""start"": 1486, ""end"": 1496, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
