message_id,variant_filename,vocab_type,codepoint,salt_mode,fragment_max_positions,subject_original_tokens,subject_salted_tokens,body_original_tokens,body_salted_tokens
00233.3c32285387ebc0675adb029b9e20e581,00233__salted__broad__cp200C__fragment.3c32285387ebc0675adb029b9e20e581,broad,200C,fragment,,Guaranteed,G‌u‌a‌r‌a‌n‌t‌e‌e‌d,"Guarantee, Payments, Rates","G‌u‌a‌r‌a‌n‌t‌e‌e, P‌a‌y‌m‌e‌n‌t‌s, R‌a‌t‌e‌s"
00233.3c32285387ebc0675adb029b9e20e581,00233__salted__broad__cp200D__fragment.3c32285387ebc0675adb029b9e20e581,broad,200D,fragment,,Guaranteed,G‍u‍a‍r‍a‍n‍t‍e‍e‍d,"Guarantee, Payments, Rates","G‍u‍a‍r‍a‍n‍t‍e‍e, P‍a‍y‍m‍e‍n‍t‍s, R‍a‍t‍e‍s"
00233.3c32285387ebc0675adb029b9e20e581,00233__salted__broad__cp00AD__fragment.3c32285387ebc0675adb029b9e20e581,broad,00AD,fragment,,Guaranteed,G­u­a­r­a­n­t­e­e­d,"Guarantee, Payments, Rates","G­u­a­r­a­n­t­e­e, P­a­y­m­e­n­t­s, R­a­t­e­s"
00236.a46588c69d43e80c618038b95eff2893,00236__salted__broad__cp200B__fragment.a46588c69d43e80c618038b95eff2893,broad,200B,fragment,,MILLION,M​I​L​L​I​O​N,"TARGETED, MILLION, Opportunity","T​A​R​G​E​T​E​D, M​I​L​L​I​O​N, O​p​p​o​r​t​u​n​i​t​y"
00236.a46588c69d43e80c618038b95eff2893,00236__salted__broad__cp200C__fragment.a46588c69d43e80c618038b95eff2893,broad,200C,fragment,,MILLION,M‌I‌L‌L‌I‌O‌N,"TARGETED, MILLION, Opportunity","T‌A‌R‌G‌E‌T‌E‌D, M‌I‌L‌L‌I‌O‌N, O‌p‌p‌o‌r‌t‌u‌n‌i‌t‌y"
00236.a46588c69d43e80c618038b95eff2893,00236__salted__broad__cp200D__fragment.a46588c69d43e80c618038b95eff2893,broad,200D,fragment,,MILLION,M‍I‍L‍L‍I‍O‍N,"TARGETED, MILLION, Opportunity","T‍A‍R‍G‍E‍T‍E‍D, M‍I‍L‍L‍I‍O‍N, O‍p‍p‍o‍r‍t‍u‍n‍i‍t‍y"
00236.a46588c69d43e80c618038b95eff2893,00236__salted__broad__cp00AD__fragment.a46588c69d43e80c618038b95eff2893,broad,00AD,fragment,,MILLION,M­I­L­L­I­O­N,"TARGETED, MILLION, Opportunity","T­A­R­G­E­T­E­D, M­I­L­L­I­O­N, O­p­p­o­r­t­u­n­i­t­y"
00246.4dc5830a5a3e1fda805613b61822bac8,00246__salted__broad__cp200B__fragment.4dc5830a5a3e1fda805613b61822bac8,broad,200B,fragment,,Profits,P​r​o​f​i​t​s,,
00246.4dc5830a5a3e1fda805613b61822bac8,00246__salted__broad__cp200C__fragment.4dc5830a5a3e1fda805613b61822bac8,broad,200C,fragment,,Profits,P‌r‌o‌f‌i‌t‌s,,
00246.4dc5830a5a3e1fda805613b61822bac8,00246__salted__broad__cp200D__fragment.4dc5830a5a3e1fda805613b61822bac8,broad,200D,fragment,,Profits,P‍r‍o‍f‍i‍t‍s,,
00246.4dc5830a5a3e1fda805613b61822bac8,00246__salted__broad__cp00AD__fragment.4dc5830a5a3e1fda805613b61822bac8,broad,00AD,fragment,,Profits,P­r­o­f­i­t­s,,
00248.2212008dd1bd6e4d2326d8c6ce81d01a,00248__salted__broad__cp200B__fragment.2212008dd1bd6e4d2326d8c6ce81d01a,broad,200B,fragment,,Financial,F​i​n​a​n​c​i​a​l,,
00248.2212008dd1bd6e4d2326d8c6ce81d01a,00248__salted__broad__cp200C__fragment.2212008dd1bd6e4d2326d8c6ce81d01a,broad,200C,fragment,,Financial,F‌i‌n‌a‌n‌c‌i‌a‌l,,
00248.2212008dd1bd6e4d2326d8c6ce81d01a,00248__salted__broad__cp200D__fragment.2212008dd1bd6e4d2326d8c6ce81d01a,broad,200D,fragment,,Financial,F‍i‍n‍a‍n‍c‍i‍a‍l,,
00248.2212008dd1bd6e4d2326d8c6ce81d01a,00248__salted__broad__cp00AD__fragment.2212008dd1bd6e4d2326d8c6ce81d01a,broad,00AD,fragment,,Financial,F­i­n­a­n­c­i­a­l,,
00248.b243bca51ee69d6e428ca2f45f0fe41b,00248__salted__broad__cp200B__fragment.b243bca51ee69d6e428ca2f45f0fe41b,broad,200B,fragment,,,,"Qualified, Approved, proposal","Q​u​a​l​i​f​i​e​d, A​p​p​r​o​v​e​d, p​r​o​p​o​s​a​l"
00248.b243bca51ee69d6e428ca2f45f0fe41b,00248__salted__broad__cp200C__fragment.b243bca51ee69d6e428ca2f45f0fe41b,broad,200C,fragment,,,,"Qualified, Approved, proposal","Q‌u‌a‌l‌i‌f‌i‌e‌d, A‌p‌p‌r‌o‌v‌e‌d, p‌r‌o‌p‌o‌s‌a‌l"
00248.b243bca51ee69d6e428ca2f45f0fe41b,00248__salted__broad__cp200D__fragment.b243bca51ee69d6e428ca2f45f0fe41b,broad,200D,fragment,,,,"Qualified, Approved, proposal","Q‍u‍a‍l‍i‍f‍i‍e‍d, A‍p‍p‍r‍o‍v‍e‍d, p‍r‍o‍p‍o‍s‍a‍l"
00248.b243bca51ee69d6e428ca2f45f0fe41b,00248__salted__broad__cp00AD__fragment.b243bca51ee69d6e428ca2f45f0fe41b,broad,00AD,fragment,,,,"Qualified, Approved, proposal","Q­u­a­l­i­f­i­e­d, A­p­p­r­o­v­e­d, p­r­o­p­o­s­a­l"
00249.5f45607c1bffe89f60ba1ec9f878039a,00249__salted__broad__cp200B__fragment.5f45607c1bffe89f60ba1ec9f878039a,broad,200B,fragment,,mortgage,m​o​r​t​g​a​g​e,"Dear, Rates, lowest","D​e​a​r, R​a​t​e​s, l​o​w​e​s​t"
00249.5f45607c1bffe89f60ba1ec9f878039a,00249__salted__broad__cp200C__fragment.5f45607c1bffe89f60ba1ec9f878039a,broad,200C,fragment,,mortgage,m‌o‌r‌t‌g‌a‌g‌e,"Dear, Rates, lowest","D‌e‌a‌r, R‌a‌t‌e‌s, l‌o‌w‌e‌s‌t"
00249.5f45607c1bffe89f60ba1ec9f878039a,00249__salted__broad__cp200D__fragment.5f45607c1bffe89f60ba1ec9f878039a,broad,200D,fragment,,mortgage,m‍o‍r‍t‍g‍a‍g‍e,"Dear, Rates, lowest","D‍e‍a‍r, R‍a‍t‍e‍s, l‍o‍w‍e‍s‍t"
00249.5f45607c1bffe89f60ba1ec9f878039a,00249__salted__broad__cp00AD__fragment.5f45607c1bffe89f60ba1ec9f878039a,broad,00AD,fragment,,mortgage,m­o­r­t­g­a­g­e,"Dear, Rates, lowest","D­e­a­r, R­a­t­e­s, l­o­w­e­s­t"
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__broad__cp200B__fragment.6b4b7e79e1706156839a00817d774e37,broad,200B,fragment,,SYSTEMWORKS,S​Y​S​T​E​M​W​O​R​K​S,,
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__broad__cp200C__fragment.6b4b7e79e1706156839a00817d774e37,broad,200C,fragment,,SYSTEMWORKS,S‌Y‌S‌T‌E‌M‌W‌O‌R‌K‌S,,
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__broad__cp200D__fragment.6b4b7e79e1706156839a00817d774e37,broad,200D,fragment,,SYSTEMWORKS,S‍Y‍S‍T‍E‍M‍W‍O‍R‍K‍S,,
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__broad__cp00AD__fragment.6b4b7e79e1706156839a00817d774e37,broad,00AD,fragment,,SYSTEMWORKS,S­Y­S­T­E­M­W­O­R­K­S,,
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__broad__cp200B__fragment.12b64e557e52daf5fc5a52e47df2f4e3,broad,200B,fragment,,Skills,S​k​i​l​l​s,"skills, comprehensive, RISK","s​k​i​l​l​s, c​o​m​p​r​e​h​e​n​s​i​v​e, R​I​S​K"
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__broad__cp200C__fragment.12b64e557e52daf5fc5a52e47df2f4e3,broad,200C,fragment,,Skills,S‌k‌i‌l‌l‌s,"skills, comprehensive, RISK","s‌k‌i‌l‌l‌s, c‌o‌m‌p‌r‌e‌h‌e‌n‌s‌i‌v‌e, R‌I‌S‌K"
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__broad__cp200D__fragment.12b64e557e52daf5fc5a52e47df2f4e3,broad,200D,fragment,,Skills,S‍k‍i‍l‍l‍s,"skills, comprehensive, RISK","s‍k‍i‍l‍l‍s, c‍o‍m‍p‍r‍e‍h‍e‍n‍s‍i‍v‍e, R‍I‍S‍K"
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__broad__cp00AD__fragment.12b64e557e52daf5fc5a52e47df2f4e3,broad,00AD,fragment,,Skills,S­k­i­l­l­s,"skills, comprehensive, RISK","s­k­i­l­l­s, c­o­m­p­r­e­h­e­n­s­i­v­e, R­I­S­K"
00263.32b258c4cc08d235b2ca36fc16074f08,00263__salted__broad__cp200B__fragment.32b258c4cc08d235b2ca36fc16074f08,broad,200B,fragment,,Desk,D​e​s​k,"Click, enemies, click","C​l​i​c​k, e​n​e​m​i​e​s, c​l​i​c​k"
00263.32b258c4cc08d235b2ca36fc16074f08,00263__salted__broad__cp200C__fragment.32b258c4cc08d235b2ca36fc16074f08,broad,200C,fragment,,Desk,D‌e‌s‌k,"Click, enemies, click","C‌l‌i‌c‌k, e‌n‌e‌m‌i‌e‌s, c‌l‌i‌c‌k"
00263.32b258c4cc08d235b2ca36fc16074f08,00263__salted__broad__cp200D__fragment.32b258c4cc08d235b2ca36fc16074f08,broad,200D,fragment,,Desk,D‍e‍s‍k,"Click, enemies, click","C‍l‍i‍c‍k, e‍n‍e‍m‍i‍e‍s, c‍l‍i‍c‍k"
00263.32b258c4cc08d235b2ca36fc16074f08,00263__salted__broad__cp00AD__fragment.32b258c4cc08d235b2ca36fc16074f08,broad,00AD,fragment,,Desk,D­e­s­k,"Click, enemies, click","C­l­i­c­k, e­n­e­m­i­e­s, c­l­i­c­k"
00264.02b614f34aa0d5970959123b9386b285,00264__salted__broad__cp200B__fragment.02b614f34aa0d5970959123b9386b285,broad,200B,fragment,,,,"offer, visitors, introduce","o​f​f​e​r, v​i​s​i​t​o​r​s, i​n​t​r​o​d​u​c​e"
00264.02b614f34aa0d5970959123b9386b285,00264__salted__broad__cp200C__fragment.02b614f34aa0d5970959123b9386b285,broad,200C,fragment,,,,"offer, visitors, introduce","o‌f‌f‌e‌r, v‌i‌s‌i‌t‌o‌r‌s, i‌n‌t‌r‌o‌d‌u‌c‌e"
00264.02b614f34aa0d5970959123b9386b285,00264__salted__broad__cp200D__fragment.02b614f34aa0d5970959123b9386b285,broad,200D,fragment,,,,"offer, visitors, introduce","o‍f‍f‍e‍r, v‍i‍s‍i‍t‍o‍r‍s, i‍n‍t‍r‍o‍d‍u‍c‍e"
00264.02b614f34aa0d5970959123b9386b285,00264__salted__broad__cp00AD__fragment.02b614f34aa0d5970959123b9386b285,broad,00AD,fragment,,,,"offer, visitors, introduce","o­f­f­e­r, v­i­s­i­t­o­r­s, i­n­t­r­o­d­u­c­e"
00279.1d58a13e343c1e53aca2ed2121a3f815,00279__salted__broad__cp200B__fragment.1d58a13e343c1e53aca2ed2121a3f815,broad,200B,fragment,,urgent,u​r​g​e​n​t,"City, DEAR, SIR","C​i​t​y, D​E​A​R, S​I​R"
00279.1d58a13e343c1e53aca2ed2121a3f815,00279__salted__broad__cp200C__fragment.1d58a13e343c1e53aca2ed2121a3f815,broad,200C,fragment,,urgent,u‌r‌g‌e‌n‌t,"City, DEAR, SIR","C‌i‌t‌y, D‌E‌A‌R, S‌I‌R"
00279.1d58a13e343c1e53aca2ed2121a3f815,00279__salted__broad__cp200D__fragment.1d58a13e343c1e53aca2ed2121a3f815,broad,200D,fragment,,urgent,u‍r‍g‍e‍n‍t,"City, DEAR, SIR","C‍i‍t‍y, D‍E‍A‍R, S‍I‍R"
00279.1d58a13e343c1e53aca2ed2121a3f815,00279__salted__broad__cp00AD__fragment.1d58a13e343c1e53aca2ed2121a3f815,broad,00AD,fragment,,urgent,u­r­g­e­n­t,"City, DEAR, SIR","C­i­t­y, D­E­A­R, S­I­R"
00280.026da2bd191f11081b8d8428134b0c66,00280__salted__broad__cp200B__fragment.026da2bd191f11081b8d8428134b0c66,broad,200B,fragment,,,,"million, Promotion, Deposit","m​i​l​l​i​o​n, P​r​o​m​o​t​i​o​n, D​e​p​o​s​i​t"
00280.026da2bd191f11081b8d8428134b0c66,00280__salted__broad__cp200C__fragment.026da2bd191f11081b8d8428134b0c66,broad,200C,fragment,,,,"million, Promotion, Deposit","m‌i‌l‌l‌i‌o‌n, P‌r‌o‌m‌o‌t‌i‌o‌n, D‌e‌p‌o‌s‌i‌t"
00280.026da2bd191f11081b8d8428134b0c66,00280__salted__broad__cp200D__fragment.026da2bd191f11081b8d8428134b0c66,broad,200D,fragment,,,,"million, Promotion, Deposit","m‍i‍l‍l‍i‍o‍n, P‍r‍o‍m‍o‍t‍i‍o‍n, D‍e‍p‍o‍s‍i‍t"
00280.026da2bd191f11081b8d8428134b0c66,00280__salted__broad__cp00AD__fragment.026da2bd191f11081b8d8428134b0c66,broad,00AD,fragment,,,,"million, Promotion, Deposit","m­i­l­l­i­o­n, P­r­o­m­o­t­i­o­n, D­e­p­o­s­i­t"
00284.227c1ebb961320cd2086d904d698c49b,00284__salted__broad__cp200B__fragment.227c1ebb961320cd2086d904d698c49b,broad,200B,fragment,,,,"Financial, RATES, Premium","F​i​n​a​n​c​i​a​l, R​A​T​E​S, P​r​e​m​i​u​m"
00284.227c1ebb961320cd2086d904d698c49b,00284__salted__broad__cp200C__fragment.227c1ebb961320cd2086d904d698c49b,broad,200C,fragment,,,,"Financial, RATES, Premium","F‌i‌n‌a‌n‌c‌i‌a‌l, R‌A‌T‌E‌S, P‌r‌e‌m‌i‌u‌m"
00284.227c1ebb961320cd2086d904d698c49b,00284__salted__broad__cp200D__fragment.227c1ebb961320cd2086d904d698c49b,broad,200D,fragment,,,,"Financial, RATES, Premium","F‍i‍n‍a‍n‍c‍i‍a‍l, R‍A‍T‍E‍S, P‍r‍e‍m‍i‍u‍m"
00284.227c1ebb961320cd2086d904d698c49b,00284__salted__broad__cp00AD__fragment.227c1ebb961320cd2086d904d698c49b,broad,00AD,fragment,,,,"Financial, RATES, Premium","F­i­n­a­n­c­i­a­l, R­A­T­E­S, P­r­e­m­i­u­m"
00287.b0495a4dbdff36654c3b3ee2f92bdbf3,00287__salted__broad__cp200B__fragment.b0495a4dbdff36654c3b3ee2f92bdbf3,broad,200B,fragment,,,,"sale, sale, receive","s​a​l​e, s​a​l​e, r​e​c​e​i​v​e"
00287.b0495a4dbdff36654c3b3ee2f92bdbf3,00287__salted__broad__cp200C__fragment.b0495a4dbdff36654c3b3ee2f92bdbf3,broad,200C,fragment,,,,"sale, sale, receive","s‌a‌l‌e, s‌a‌l‌e, r‌e‌c‌e‌i‌v‌e"
00287.b0495a4dbdff36654c3b3ee2f92bdbf3,00287__salted__broad__cp200D__fragment.b0495a4dbdff36654c3b3ee2f92bdbf3,broad,200D,fragment,,,,"sale, sale, receive","s‍a‍l‍e, s‍a‍l‍e, r‍e‍c‍e‍i‍v‍e"
00287.b0495a4dbdff36654c3b3ee2f92bdbf3,00287__salted__broad__cp00AD__fragment.b0495a4dbdff36654c3b3ee2f92bdbf3,broad,00AD,fragment,,,,"sale, sale, receive","s­a­l­e, s­a­l­e, r­e­c­e­i­v­e"
00289.61a681a72c71512f115ad65033acc7c9,00289__salted__broad__cp200B__fragment.61a681a72c71512f115ad65033acc7c9,broad,200B,fragment,,Million,M​i​l​l​i​o​n,"independent, Visit, Visit","i​n​d​e​p​e​n​d​e​n​t, V​i​s​i​t, V​i​s​i​t"
00289.61a681a72c71512f115ad65033acc7c9,00289__salted__broad__cp200C__fragment.61a681a72c71512f115ad65033acc7c9,broad,200C,fragment,,Million,M‌i‌l‌l‌i‌o‌n,"independent, Visit, Visit","i‌n‌d‌e‌p‌e‌n‌d‌e‌n‌t, V‌i‌s‌i‌t, V‌i‌s‌i‌t"
00289.61a681a72c71512f115ad65033acc7c9,00289__salted__broad__cp200D__fragment.61a681a72c71512f115ad65033acc7c9,broad,200D,fragment,,Million,M‍i‍l‍l‍i‍o‍n,"independent, Visit, Visit","i‍n‍d‍e‍p‍e‍n‍d‍e‍n‍t, V‍i‍s‍i‍t, V‍i‍s‍i‍t"
00289.61a681a72c71512f115ad65033acc7c9,00289__salted__broad__cp00AD__fragment.61a681a72c71512f115ad65033acc7c9,broad,00AD,fragment,,Million,M­i­l­l­i­o­n,"independent, Visit, Visit","i­n­d­e­p­e­n­d­e­n­t, V­i­s­i­t, V­i­s­i­t"
00291.7aa227e74e89bdd529a3875459d0d5a2,00291__salted__broad__cp200B__fragment.7aa227e74e89bdd529a3875459d0d5a2,broad,200B,fragment,,,,"Click, City, receive","C​l​i​c​k, C​i​t​y, r​e​c​e​i​v​e"
00291.7aa227e74e89bdd529a3875459d0d5a2,00291__salted__broad__cp200C__fragment.7aa227e74e89bdd529a3875459d0d5a2,broad,200C,fragment,,,,"Click, City, receive","C‌l‌i‌c‌k, C‌i‌t‌y, r‌e‌c‌e‌i‌v‌e"
00291.7aa227e74e89bdd529a3875459d0d5a2,00291__salted__broad__cp200D__fragment.7aa227e74e89bdd529a3875459d0d5a2,broad,200D,fragment,,,,"Click, City, receive","C‍l‍i‍c‍k, C‍i‍t‍y, r‍e‍c‍e‍i‍v‍e"
00291.7aa227e74e89bdd529a3875459d0d5a2,00291__salted__broad__cp00AD__fragment.7aa227e74e89bdd529a3875459d0d5a2,broad,00AD,fragment,,,,"Click, City, receive","C­l­i­c­k, C­i­t­y, r­e­c­e­i­v­e"
00292.dbf78a2aaa230d288eb80ab843804252,00292__salted__broad__cp200B__fragment.dbf78a2aaa230d288eb80ab843804252,broad,200B,fragment,,,,"discount, prices, exciting","d​i​s​c​o​u​n​t, p​r​i​c​e​s, e​x​c​i​t​i​n​g"
00292.dbf78a2aaa230d288eb80ab843804252,00292__salted__broad__cp200C__fragment.dbf78a2aaa230d288eb80ab843804252,broad,200C,fragment,,,,"discount, prices, exciting","d‌i‌s‌c‌o‌u‌n‌t, p‌r‌i‌c‌e‌s, e‌x‌c‌i‌t‌i‌n‌g"
00292.dbf78a2aaa230d288eb80ab843804252,00292__salted__broad__cp200D__fragment.dbf78a2aaa230d288eb80ab843804252,broad,200D,fragment,,,,"discount, prices, exciting","d‍i‍s‍c‍o‍u‍n‍t, p‍r‍i‍c‍e‍s, e‍x‍c‍i‍t‍i‍n‍g"
00292.dbf78a2aaa230d288eb80ab843804252,00292__salted__broad__cp00AD__fragment.dbf78a2aaa230d288eb80ab843804252,broad,00AD,fragment,,,,"discount, prices, exciting","d­i­s­c­o­u­n­t, p­r­i­c­e­s, e­x­c­i­t­i­n­g"
00296.85aa16f800e0aaf8755cdf23d7e035ff,00296__salted__broad__cp200B__fragment.85aa16f800e0aaf8755cdf23d7e035ff,broad,200B,fragment,,Annuity,A​n​n​u​i​t​y,"annuity, Commission, Minimum","a​n​n​u​i​t​y, C​o​m​m​i​s​s​i​o​n, M​i​n​i​m​u​m"
00296.85aa16f800e0aaf8755cdf23d7e035ff,00296__salted__broad__cp200C__fragment.85aa16f800e0aaf8755cdf23d7e035ff,broad,200C,fragment,,Annuity,A‌n‌n‌u‌i‌t‌y,"annuity, Commission, Minimum","a‌n‌n‌u‌i‌t‌y, C‌o‌m‌m‌i‌s‌s‌i‌o‌n, M‌i‌n‌i‌m‌u‌m"
00296.85aa16f800e0aaf8755cdf23d7e035ff,00296__salted__broad__cp200D__fragment.85aa16f800e0aaf8755cdf23d7e035ff,broad,200D,fragment,,Annuity,A‍n‍n‍u‍i‍t‍y,"annuity, Commission, Minimum","a‍n‍n‍u‍i‍t‍y, C‍o‍m‍m‍i‍s‍s‍i‍o‍n, M‍i‍n‍i‍m‍u‍m"
00296.85aa16f800e0aaf8755cdf23d7e035ff,00296__salted__broad__cp00AD__fragment.85aa16f800e0aaf8755cdf23d7e035ff,broad,00AD,fragment,,Annuity,A­n­n­u­i­t­y,"annuity, Commission, Minimum","a­n­n­u­i­t­y, C­o­m­m­i­s­s­i­o­n, M­i­n­i­m­u­m"
00302.7f695c69d4cbe06e91cddd2ca7cddf33,00302__salted__broad__cp200B__fragment.7f695c69d4cbe06e91cddd2ca7cddf33,broad,200B,fragment,,,,"Guaranteed, herbal, Proven","G​u​a​r​a​n​t​e​e​d, h​e​r​b​a​l, P​r​o​v​e​n"
00302.7f695c69d4cbe06e91cddd2ca7cddf33,00302__salted__broad__cp200C__fragment.7f695c69d4cbe06e91cddd2ca7cddf33,broad,200C,fragment,,,,"Guaranteed, herbal, Proven","G‌u‌a‌r‌a‌n‌t‌e‌e‌d, h‌e‌r‌b‌a‌l, P‌r‌o‌v‌e‌n"
00302.7f695c69d4cbe06e91cddd2ca7cddf33,00302__salted__broad__cp200D__fragment.7f695c69d4cbe06e91cddd2ca7cddf33,broad,200D,fragment,,,,"Guaranteed, herbal, Proven","G‍u‍a‍r‍a‍n‍t‍e‍e‍d, h‍e‍r‍b‍a‍l, P‍r‍o‍v‍e‍n"
00302.7f695c69d4cbe06e91cddd2ca7cddf33,00302__salted__broad__cp00AD__fragment.7f695c69d4cbe06e91cddd2ca7cddf33,broad,00AD,fragment,,,,"Guaranteed, herbal, Proven","G­u­a­r­a­n­t­e­e­d, h­e­r­b­a­l, P­r­o­v­e­n"
00303.22239f1393297a691eb5df3dfe7a5001,00303__salted__broad__cp200B__fragment.22239f1393297a691eb5df3dfe7a5001,broad,200B,fragment,,,,"Instructions, Risk, Trial","I​n​s​t​r​u​c​t​i​o​n​s, R​i​s​k, T​r​i​a​l"
00303.22239f1393297a691eb5df3dfe7a5001,00303__salted__broad__cp200C__fragment.22239f1393297a691eb5df3dfe7a5001,broad,200C,fragment,,,,"Instructions, Risk, Trial","I‌n‌s‌t‌r‌u‌c‌t‌i‌o‌n‌s, R‌i‌s‌k, T‌r‌i‌a‌l"
00303.22239f1393297a691eb5df3dfe7a5001,00303__salted__broad__cp200D__fragment.22239f1393297a691eb5df3dfe7a5001,broad,200D,fragment,,,,"Instructions, Risk, Trial","I‍n‍s‍t‍r‍u‍c‍t‍i‍o‍n‍s, R‍i‍s‍k, T‍r‍i‍a‍l"
00303.22239f1393297a691eb5df3dfe7a5001,00303__salted__broad__cp00AD__fragment.22239f1393297a691eb5df3dfe7a5001,broad,00AD,fragment,,,,"Instructions, Risk, Trial","I­n­s­t­r­u­c­t­i­o­n­s, R­i­s­k, T­r­i­a­l"
00305.1f2a712e25638b0a4868155b37022cf1,00305__salted__broad__cp200B__fragment.1f2a712e25638b0a4868155b37022cf1,broad,200B,fragment,,HGH,H​G​H,,
00305.1f2a712e25638b0a4868155b37022cf1,00305__salted__broad__cp200C__fragment.1f2a712e25638b0a4868155b37022cf1,broad,200C,fragment,,HGH,H‌G‌H,,
00305.1f2a712e25638b0a4868155b37022cf1,00305__salted__broad__cp200D__fragment.1f2a712e25638b0a4868155b37022cf1,broad,200D,fragment,,HGH,H‍G‍H,,
00305.1f2a712e25638b0a4868155b37022cf1,00305__salted__broad__cp00AD__fragment.1f2a712e25638b0a4868155b37022cf1,broad,00AD,fragment,,HGH,H­G­H,,
00305.f80c21904d6d4f6facd036450a588b0d,00305__salted__broad__cp200B__fragment.f80c21904d6d4f6facd036450a588b0d,broad,200B,fragment,,Prices,P​r​i​c​e​s,"BONUS, OFFER, price","B​O​N​U​S, O​F​F​E​R, p​r​i​c​e"
00305.f80c21904d6d4f6facd036450a588b0d,00305__salted__broad__cp200C__fragment.f80c21904d6d4f6facd036450a588b0d,broad,200C,fragment,,Prices,P‌r‌i‌c‌e‌s,"BONUS, OFFER, price","B‌O‌N‌U‌S, O‌F‌F‌E‌R, p‌r‌i‌c‌e"
00305.f80c21904d6d4f6facd036450a588b0d,00305__salted__broad__cp200D__fragment.f80c21904d6d4f6facd036450a588b0d,broad,200D,fragment,,Prices,P‍r‍i‍c‍e‍s,"BONUS, OFFER, price","B‍O‍N‍U‍S, O‍F‍F‍E‍R, p‍r‍i‍c‍e"
00305.f80c21904d6d4f6facd036450a588b0d,00305__salted__broad__cp00AD__fragment.f80c21904d6d4f6facd036450a588b0d,broad,00AD,fragment,,Prices,P­r­i­c­e­s,"BONUS, OFFER, price","B­O­N­U­S, O­F­F­E­R, p­r­i­c­e"
00308.fc90f8aab51648329b9e705c9021b204,00308__salted__broad__cp200B__fragment.fc90f8aab51648329b9e705c9021b204,broad,200B,fragment,,Offer,O​f​f​e​r,"Offer, bonus, premium","O​f​f​e​r, b​o​n​u​s, p​r​e​m​i​u​m"
00308.fc90f8aab51648329b9e705c9021b204,00308__salted__broad__cp200C__fragment.fc90f8aab51648329b9e705c9021b204,broad,200C,fragment,,Offer,O‌f‌f‌e‌r,"Offer, bonus, premium","O‌f‌f‌e‌r, b‌o‌n‌u‌s, p‌r‌e‌m‌i‌u‌m"
00308.fc90f8aab51648329b9e705c9021b204,00308__salted__broad__cp200D__fragment.fc90f8aab51648329b9e705c9021b204,broad,200D,fragment,,Offer,O‍f‍f‍e‍r,"Offer, bonus, premium","O‍f‍f‍e‍r, b‍o‍n‍u‍s, p‍r‍e‍m‍i‍u‍m"
00308.fc90f8aab51648329b9e705c9021b204,00308__salted__broad__cp00AD__fragment.fc90f8aab51648329b9e705c9021b204,broad,00AD,fragment,,Offer,O­f­f­e­r,"Offer, bonus, premium","O­f­f­e­r, b­o­n­u­s, p­r­e­m­i­u­m"
00311.176626eb0ec0de8f451a079083104975,00311__salted__broad__cp200B__fragment.176626eb0ec0de8f451a079083104975,broad,200B,fragment,,Financial,F​i​n​a​n​c​i​a​l,,
00311.176626eb0ec0de8f451a079083104975,00311__salted__broad__cp200C__fragment.176626eb0ec0de8f451a079083104975,broad,200C,fragment,,Financial,F‌i‌n‌a‌n‌c‌i‌a‌l,,
00311.176626eb0ec0de8f451a079083104975,00311__salted__broad__cp200D__fragment.176626eb0ec0de8f451a079083104975,broad,200D,fragment,,Financial,F‍i‍n‍a‍n‍c‍i‍a‍l,,
00311.176626eb0ec0de8f451a079083104975,00311__salted__broad__cp00AD__fragment.176626eb0ec0de8f451a079083104975,broad,00AD,fragment,,Financial,F­i­n­a­n­c­i­a­l,,
00312.5034fee7d265abd7a4194e9300de24bf,00312__salted__broad__cp200B__fragment.5034fee7d265abd7a4194e9300de24bf,broad,200B,fragment,,HGH,H​G​H,,
00312.5034fee7d265abd7a4194e9300de24bf,00312__salted__broad__cp200C__fragment.5034fee7d265abd7a4194e9300de24bf,broad,200C,fragment,,HGH,H‌G‌H,,
00312.5034fee7d265abd7a4194e9300de24bf,00312__salted__broad__cp200D__fragment.5034fee7d265abd7a4194e9300de24bf,broad,200D,fragment,,HGH,H‍G‍H,,
00312.5034fee7d265abd7a4194e9300de24bf,00312__salted__broad__cp00AD__fragment.5034fee7d265abd7a4194e9300de24bf,broad,00AD,fragment,,HGH,H­G­H,,
00319.a99dff9c010e00ec182ed5701556d330,00319__salted__broad__cp200B__fragment.a99dff9c010e00ec182ed5701556d330,broad,200B,fragment,,,,"thirty, adult, prospects","t​h​i​r​t​y, a​d​u​l​t, p​r​o​s​p​e​c​t​s"
00319.a99dff9c010e00ec182ed5701556d330,00319__salted__broad__cp200C__fragment.a99dff9c010e00ec182ed5701556d330,broad,200C,fragment,,,,"thirty, adult, prospects","t‌h‌i‌r‌t‌y, a‌d‌u‌l‌t, p‌r‌o‌s‌p‌e‌c‌t‌s"
