message_id;baseline_score;baseline_spam_flag;baseline_rule_count;n_variants;salted_score_mean;salted_score_min;salted_score_max;salted_rule_count_mean;salted_any_spam;salted_all_spam;salted_any_bypass;salted_all_bypass
00349.dd7982f40576ff4897c18efc813e38bf;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00351.44bc5f6d0afcb67a469191ef2a38fea7;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00351.fd1b8a6cd42e81125fb38c2660cd9317;0.1;False;1;4;0.1;0.1;0.1;1;False;False;True;True
00352.19a8ba03f566612e0b9e124609d9dbd0;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00354.dca4b8984863a76ffd01a33888498288;5.4;True;5;4;5.4;5.4;5.4;5;True;True;False;False
00355.ada725cd0b7f67b279b6d616045d7e84;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00355.e10c2eba9316a09e612e6675ce339d5e;1.0;False;1;4;1.0;1.0;1.0;1;False;False;True;True
00356.6420c49ea8ad1c5e4120606f97b60e1e;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00356.ea7eb32330fa6bf65270023c0d99e2c5;2.8;False;5;4;2.8;2.8;2.8;5;False;False;True;True
00358.2cf55d91739f3530d1f4bc8bc9bc0b12;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00359.4ab70de20a198b736ed01940c9745384;3.3;False;4;4;3.3;3.3;3.3;4;False;False;True;True
00359.90bec90ebeaf05f024f48594e7d7b0d5;11.3;True;8;4;11.1;11.1;11.1;7;True;True;False;False
00361.e91ac048b0ede961d3f51009eee1c620;3.3;False;4;4;3.3;3.3;3.3;4;False;False;True;True
00362.be7a346be8746732d4dc27bc549d7441;4.3;False;5;4;4.3;4.3;4.3;5;False;False;True;True
00363.e6935b8f87c5984a5c6f6656afa1afb4;5.1;True;5;4;4.1;4.1;4.1;4;False;False;True;True
00365.b95733057a51e3571746739a620c0e14;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00366.d0ae92900c398d9adf1dd68d35350a21;4.4;False;2;4;4.4;4.4;4.4;2;False;False;True;True
00366.f0bfcc3c84da11ae1154c6c593362f69;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00367.9688cdee9dfe720c297672c8f60d998f;0.8;False;2;4;0.8;0.8;0.8;2;False;False;True;True
00368.2c1ab4bc7f408e0fcb22dca9b2d5a113;1.1;False;3;4;1.1;1.1;1.1;3;False;False;True;True
00369.845eeb9573484bd88a6a6224c7068d81;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00371.3bc80f63aa7c64a56eb77fc82ce22e7f;4.2;False;2;4;2.7;2.7;2.7;1;False;False;True;True
00372.4ebcb6306af1946c3ff1b2bc933e1203;6.0;True;5;4;6.0;6.0;6.0;5;True;True;False;False
00373.a2e4ba80486fdff8084086d447e01d17;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00373.ebe8670ac56b04125c25100a36ab0510;0.1;False;2;4;0.1;0.1;0.1;2;False;False;True;True
00374.8942e17f10389fe620e1e96cba52c9aa;4.1;False;2;4;4.1;4.1;4.1;2;False;False;True;True
00376.8d9a34535bac5fbccdbb8ea5392c82d8;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00376.f4ed5f002f9b6b320a67f1da9cacbe72;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00377.e30c013b7392bf14f132258aa82b1b25;1.1;False;3;4;1.1;1.1;1.1;3;False;False;True;True
00379.f04dedf09dce65a80fbe1fd831abefd0;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00380.717154ebf88ae594956736cc50bdeaf4;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00381.7d436777379ad18167e4614190b206cf;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00382.98464d934c8402ef42e6dbdb07b18a65;0.8;False;2;4;0.8;0.8;0.8;2;False;False;True;True
00383.14f8e467cb84b977c33f422d7d1691e6;0.1;False;1;4;0.1;0.1;0.1;1;False;False;True;True
00384.2054d62f06fd10e4018a43e156b32acf;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00385.2017c0f15243b44ef7d52ca0a5f1ecaa;3.7;False;2;4;3.7;3.7;3.7;2;False;False;True;True
00386.6074f269f0bd1aec1546f9e654e8fcfe;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00388.a884c42d4423d7e4718db0145b3b9d9b;3.4;False;1;4;3.4;3.4;3.4;1;False;False;True;True
00389.6222f886a2658f890c49f1853beea193;4.7;False;3;4;2.7;2.7;2.7;2;False;False;True;True
00389.a4504d4c023b095c4907db14c65ea28f;1.5;False;2;4;0.0;0.0;0.0;1;False;False;True;True
00390.ce19abc8034db9e6b435d494a91db87a;4.7;False;3;4;2.7;2.7;2.7;2;False;False;True;True
00393.13d4d84cb98ea19954f895c629520bf8;2.7;False;1;4;2.7;2.7;2.7;1;False;False;True;True
00393.85c9cd10122736d443e69db6fce3ad3f;4.2;False;2;4;2.7;2.7;2.7;1;False;False;True;True
00394.0e95ef1fe71d6bbf6867df86c862d15a;1.5;False;2;4;0.0;0.0;0.0;1;False;False;True;True
00395.74aee42fac915ca758047506ec59a21f;7.6;True;4;4;6.1;6.1;6.1;3;True;True;False;False
00395.f9df5b3574ef5ba6143c08a1fa301886;2.6;False;3;4;1.1;1.1;1.1;2;False;False;True;True
00396.bb9671c94f0061c7f2a74cde8a507c1f;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00398.64f68a9650595170b0e10cc493020a0a;4.8;False;3;4;4.8;4.8;4.8;3;False;False;True;True
00399.cd1239166aa4d43f7c3127c3b48b3f18;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00402.9fd8762dd436ec868d4c22a17d8ccc3d;0.1;False;1;4;0.1;0.1;0.1;1;False;False;True;True
00403.46d0face754b6bb7dce8b3ea560f75fb;11.6;True;7;4;11.6;11.6;11.6;7;True;True;False;False
00403.90a79abcb32065d5381a74a84da2e6bd;3.1;False;3;4;3.1;3.1;3.1;3;False;False;True;True
00404.deea51c7b46665faf98fe6c5b5f88810;6.3;True;6;4;6.3;6.3;6.3;6;True;True;False;False
00409.e59f63e813b6766a9a4ddf0790634ca3;11.1;True;6;4;11.1;11.1;11.1;6;True;True;False;False
00411.fae7b15cc1f966d92c2cedc872893268;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00415.4af357c0282481dba8f1765f0bf09c09;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00415.6faccf48ec514344fc850e8b3c154528;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00416.7fa9ccac275fe2d97517554ecde57fbe;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00416.bff1badad869f205fdb54f311f060734;5.0;True;3;4;5.0;5.0;5.0;3;True;True;False;False
00417.715ee099f76e69edbeb5604a82a532b4;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00417.7b196fd20fd308e0afa9032ccb02474b;2.6;False;3;4;1.1;1.1;1.1;2;False;False;True;True
00420.e208f7d65551c01efaa3b4ee4bc4df3c;3.4;False;1;4;3.4;3.4;3.4;1;False;False;True;True
00422.7d5baf3fe64de8647b41aeb820ada876;5.3;True;6;4;4.3;4.3;4.3;5;False;False;True;True
00422.bdbc5ccdcc5058dcb4808fbdbaceffeb;4.7;False;4;4;4.7;4.7;4.7;4;False;False;True;True
00423.bee32224fd8c9c8c06e2099d9c2adccd;8.5;True;6;4;7.5;7.5;7.5;5;True;True;False;False
00424.762694cd4e29f39d544e03cd3c974a25;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00424.9acca894169b3162d76ebddb69097f3c;1.7;False;2;4;1.7;1.7;1.7;2;False;False;True;True
00426.36b36cbe96efe9001c4d80363ea7ed4e;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00427.fa1252c91a3b89bb64bc2bc217725e26;9.4;True;6;4;9.4;9.4;9.4;6;True;True;False;False
00431.12b2043fed99f1202eb0677969d1a61e;4.2;False;2;4;2.7;2.7;2.7;1;False;False;True;True
00431.c6a126091c0bcbc44e58e238ca4d02c6;1.5;False;2;4;0.0;0.0;0.0;1;False;False;True;True
00432.40ceb2dcb26e292ea6fd8669dfc9b4c5;7.4;True;6;4;7.4;7.4;7.4;6;True;True;False;False
00434.8507c67a652e01636df9b92a0a397193;2.0;False;3;4;2.0;2.0;2.0;3;False;False;True;True
00436.4ef1bd17d9202e4229485da7a47afd6c;0.1;False;1;4;0.1;0.1;0.1;1;False;False;True;True
00436.9fc1d953c6a282c5b66e4ed1cf1b866f;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00438.41295e1df4b651b7611316331b8468e4;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00439.eacffbae5543e6be58178c0d3eb95041;2.3;False;4;4;2.3;2.3;2.3;4;False;False;True;True
00440.647d9eb44fd0cb069ea92be204966a8e;3.5;False;3;4;3.5;3.5;3.5;3;False;False;True;True
00441.3b9c3055e08bda4c0f7eea43749e324c;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00441.77768298934252b2fa200e7d9482993b;0.7;False;2;4;0.7;0.7;0.7;2;False;False;True;True
00442.6a4db031f5561b90c04bb3d3aee31e85;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00443.70c948096c848777e165daacad17ce78;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00445.94d3ccfafc541255ff46625091d333e4;3.6;False;2;4;3.6;3.6;3.6;2;False;False;True;True
00445.a5edbd936b830407d1a56b31ff3b82c0;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00447.32e588c3a1d8888d737f360f825713b8;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00447.bd5eb01e94f6d127465bf325513b2516;0.1;False;1;4;0.1;0.1;0.1;1;False;False;True;True
00448.65d06c45ea553e3fddf51645ae6b07f0;1.5;False;2;4;0.0;0.0;0.0;1;False;False;True;True
00451.bbff6de62f0340d64a044870dbedafba;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00452.ed43fc952c31c82aa29646edfbecb03f;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00453.7ff1db57e1e39cb658661ef45b83a715;3.7;False;2;4;3.7;3.7;3.7;2;False;False;True;True
00454.1bb460b3ade9801644e4eb60e18d1f8d;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00455.8ccdcb205b6f8c3958bb3b2d39edca46;1.5;False;2;4;0.0;0.0;0.0;1;False;False;True;True
00456.c680a0c7d8d8d91bf3fb9f77ce6541b0;3.7;False;2;4;3.7;3.7;3.7;2;False;False;True;True
00458.62211764fde0dd7128ea4146268b40dd;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00460.8996dc28ab56dd7b6f35b956deceaf22;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00462.868771c8074e480f540a1d2e6a5ac7cb;0.7;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00463.0bc4e08af0529dd773d9f10f922547db;1.6;False;1;4;1.6;1.6;1.6;1;False;False;True;True
00464.8240aba24840864cb7439fc03f94ef6e;4.2;False;2;4;2.7;2.7;2.7;1;False;False;True;True
00465.81b738fc646c03b1db38a456cd087ad7;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00465.ca5d79d0e5dadee322c117789196ebb4;11.7;True;9;4;11.7;11.7;11.7;9;True;True;False;False
00466.936900f20aa2c6aa724d2f6d6af53b9b;2.8;False;2;4;0.1;0.1;0.1;1;False;False;True;True
00466.ecb11c98ec4511b5422b20476d935bd1;7.7;True;6;4;7.7;7.7;7.7;6;True;True;False;False
00467.3748c927c32a9c4e8988dad52a843b5c;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00467.5b733c506b7165424a0d4a298e67970f;1.2;False;2;4;1.2;1.2;1.2;2;False;False;True;True
00469.ee3b2f31459cc2ec43ae7cae00d40cf6;1.5;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00470.68eed3d237f85b225b1ad31bceac203a;1.0;False;1;4;1.0;1.0;1.0;1;False;False;True;True
00471.fc87286572c99b7a554dc8c86f34506c;4.3;False;2;4;4.3;4.3;4.3;2;False;False;True;True
00472.3c51cf86307bc98c54d856887a81e9ac;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00473.594d47d74b993e949b2b472af3430aed;3.4;False;1;4;3.4;3.4;3.4;1;False;False;True;True
00474.c1835a35419f2bbdccbabfd8547faf4a;3.0;False;5;4;1.4;1.4;1.4;4;False;False;True;True
00475.71f75afb1960d619af86e1c64dcb11fc;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00478.6c50ff18ef92c52a3342f1c9f090740b;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00480.a5931465ca6f5b22eff24943b5c8b17d;9.2;True;8;4;9.0;9.0;9.0;7;True;True;False;False
00481.b6fbd76bcc24999350ae6a3188f3809f;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00482.980c7ceb9333bc5027cd8d1d360a8c6f;3.5;False;2;4;3.5;3.5;3.5;2;False;False;True;True
00482.f839ea522f1ee459661a6b2fbd71e823;4.2;False;2;4;2.7;2.7;2.7;1;False;False;True;True
00483.e583ffb0efd3958cdef2e9f3b043ef0d;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00484.a34bda1ad8a88b5b21b13b8ad05d0dd3;4.2;False;1;4;4.2;4.2;4.2;1;False;False;True;True
00485.a5d28b804adbceff7fd75ed9fc8138bb;4.2;False;1;4;4.2;4.2;4.2;1;False;False;True;True
00486.c0a2036a3da75d6d5ac6d19ab4b3d6ec;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00487.edd96ac74c081d65c2106cf51daab9d7;0.7;False;2;4;0.7;0.7;0.7;2;False;False;True;True
00489.023c1d77de9365cad956a4c9118aee4b;4.1;False;6;4;3.1;3.1;3.1;5;False;False;True;True
00491.008606ae6538b605f82b61913814d3dd;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00493.1c5f59825f7a246187c137614fb1ea82;6.1;True;7;4;6.1;6.1;6.1;7;True;True;False;False
00494.fd2efa67e63247ee89cdcf3a6fe7906d;0.3;False;4;4;0.3;0.3;0.3;3;False;False;True;True
00495.88a3a957082447d2e6cad8c9cb18b3b7;3.4;False;1;4;3.4;3.4;3.4;1;False;False;True;True
00495.e22a609b7dc412c120d09e11544c67fb;9.5;True;8;4;9.2;9.2;9.2;7;True;True;False;False
00496.acf53035be6cb4c667fd342551c5d467;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00497.353a61b265f11dd0bae116c0149abbe1;1.8;False;2;4;1.8;1.8;1.8;2;False;False;True;True
00497.ebf699da617b11135f3aa9173b9781b9;0.7;False;2;4;0.7;0.7;0.7;2;False;False;True;True
00498.7f293b818e2e46d3a8bad44eda672947;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00499.988506a852cf86b396771a8bdc8cf839;0.6;False;2;4;0.6;0.6;0.6;2;False;False;True;True
00500.87320162ab5b79f67978406cf909c3d1;0.7;False;1;4;0.7;0.7;0.7;1;False;False;True;True
00506.85af6cd716febc6265ac7b362a4a1da6;0.7;False;2;4;0.7;0.7;0.7;2;False;False;True;True
00508.a5b222ad6078c7242f6c73333e009d98;3.4;False;1;4;3.4;3.4;3.4;1;False;False;True;True
00509.385c788f39e46a86be4c6af8679a0c80;3.4;False;1;4;3.4;3.4;3.4;1;False;False;True;True
00510.ce04ead27e498e82285ea6dbb0837c13;3.3;False;2;4;1.7;1.7;1.7;1;False;False;True;True
00513.08c05933ceb2092de8a4866b91d6f274;0.7;False;1;4;0.7;0.7;0.7;1;False;False;True;True
00516.36cd648f23e91a831256f8ef32823573;3.7;False;2;4;3.7;3.7;3.7;2;False;False;True;True
00517.08bde5f35a9480cf76111e2e3ed57cca;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00523.8dad1340c87f606b1f0696df64d9063c;0.7;False;2;4;0.7;0.7;0.7;2;False;False;True;True
00525.979fd0c4cc9c0f2495c564c5501a46ed;4.3;False;3;4;2.8;2.8;2.8;2;False;False;True;True
00526.9a55d84e77b13b309a15ccce04901f94;1.0;False;1;4;1.0;1.0;1.0;1;False;False;True;True
00527.692952717b3f63cd2964ff2ff73ed91d;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00536.196dbf0abb48ceeeedb3a9172823702c;6.8;True;4;4;6.8;6.8;6.8;4;True;True;False;False
00539.6e6f7b032b644f9b1355f46d20944350;3.6;False;3;4;3.6;3.6;3.6;3;False;False;True;True
00540.d66cdfb53617f2192367e7f327a018c7;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00541.b3145925dccfa163547afa1299e61807;2.0;False;2;4;2.0;2.0;2.0;2;False;False;True;True
00543.e69bd0a0effd4a12537fb358d79ea337;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00544.b40f8f2923fe96b02cd7c46fef0adea0;1.5;False;2;4;0.0;0.0;0.0;1;False;False;True;True
00545.296b31ed5391f5e3674c734171643f45;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00546.86d0c1b7a2080d8b2068935ab83cab03;3.7;False;2;4;3.7;3.7;3.7;2;False;False;True;True
00547.8519a982bb78c6994959d9a4b3d4c9a3;4.3;False;3;4;2.7;2.7;2.7;2;False;False;True;True
00552.877d8dbff829787aa8349b433a8421f0;4.4;False;2;4;4.4;4.4;4.4;2;False;False;True;True
00553.4e22bb923ee41a61d04f8b275157366b;1.5;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00554.c325ab7400fb7e3f053ed0cac4ed7545;5.2;True;5;4;4.9;4.9;4.9;4;False;False;True;True
00558.dcb747a55d9b7d4f9ca6c66717bd36c7;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00560.dfc4142bdb51d4ac3f9a3460c9254a18;3.4;False;1;4;3.4;3.4;3.4;1;False;False;True;True
00561.c1919574614e88fbabbfb266153560f2;3.7;False;2;4;3.7;3.7;3.7;2;False;False;True;True
00562.09f8bb89193c2c5b8e8722ea0aa170a9;3.4;False;1;4;3.4;3.4;3.4;1;False;False;True;True
00565.a1a4b8367b5c7f5e865df0539b52969a;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00573.f33cc9f9253eda8eceaa7ace8f1a0f50;8.0;True;6;4;8.0;8.0;8.0;6;True;True;False;False
00575.cbefce767b904bb435fd9162d7165e9e;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00582.2db3b12f1cbf87ef3a64d26c35561a5b;2.3;False;3;4;0.7;0.7;0.7;1;False;False;True;True
00583.b780ea187746d4722e9a684fe34f0cc9;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00584.0f2dbef1c4238beb69443e0273484d76;3.7;False;2;4;3.7;3.7;3.7;2;False;False;True;True
00592.8da31ade2e259569f9741cca3d98d952;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00595.11ff52fbcc4dfc5ddd499c27746b2c8b;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00597.77c914c24bd38a4cfa7ef06aae438d17;1.5;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00598.55751466eb0cbc307da570a603daa3d6;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00600.d113e8e0ac2d8d42f500f4faef61061b;1.1;False;2;4;1.1;1.1;1.1;2;False;False;True;True
00605.8a2e83e442d0052a2b2e9cff1ef0793c;4.1;False;2;4;4.1;4.1;4.1;2;False;False;True;True
00606.f078f6f48ae2e41f553882449f2aa613;0.8;False;3;4;0.8;0.8;0.8;3;False;False;True;True
00609.4dfe7912017772587dc62fecc3cf6553;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00611.58f9a1db64c83da2bfd3b1acf8d38338;8.7;True;6;4;8.7;8.7;8.7;6;True;True;False;False
00612.cd362b97ee34d41e72a66ed5199dd62e;1.0;False;1;4;1.0;1.0;1.0;1;False;False;True;True
00613.047cf0bcc74950bd9e1eaf8d336c385c;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00615.e47bff6118d4ff6d98581fa6f40ab871;4.0;False;5;4;4.0;4.0;4.0;5;False;False;True;True
00616.1e86f2d3478f10a3a413844bba74f450;4.0;False;5;4;4.0;4.0;4.0;5;False;False;True;True
00623.f80874598b1a22fbaa5d979d14d8ca2e;0.1;False;1;4;0.1;0.1;0.1;1;False;False;True;True
00628.c8b4109860178c05436e1e855ba2e9bf;1.5;False;2;4;0.0;0.0;0.0;1;False;False;True;True
00629.5feadfcb7530c08a54c98178600b2f70;1.7;False;2;4;1.7;1.7;1.7;2;False;False;True;True
00630.ece73cd5ba46bf19ac2ceb9d7e21cea1;1.5;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00631.5b4f290bc474889ff457b314996553b1;3.2;False;4;4;3.2;3.2;3.2;4;False;False;True;True
00632.f90d0f620d4a4c4976e1c5884333f329;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00633.60e6bd78b497893f8b33650bd1c2c0b0;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00634.c37efb809c3c54c2d9661063e7b72f5b;4.2;False;2;4;2.7;2.7;2.7;1;False;False;True;True
00635.f144125beb9621e7a73d1a2eadce7e06;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00637.29a22c81a2a36a70c4a9d9ec2c1a2844;1.1;False;3;4;1.1;1.1;1.1;3;False;False;True;True
00638.ae5006a001e88e8cd956b7a142e41984;1.8;False;3;4;1.8;1.8;1.8;3;False;False;True;True
00639.d528429f61fab2c81e093851be84a31d;7.4;True;5;4;3.6;3.6;3.6;3;False;False;True;True
00640.564b03520087bb4595384ae024ceb929;3.0;False;3;4;3.0;3.0;3.0;3;False;False;True;True
00641.b3c1c440f7940c86ab5d1e4f9fa3518b;3.0;False;3;4;3.0;3.0;3.0;3;False;False;True;True
00643.d177c04238b4299813b7d8cca9fb2f18;2.0;False;1;4;2.0;2.0;2.0;1;False;False;True;True
00645.dd7d8ec1eb687c5966c516b720fcc3d5;15.3;True;9;4;11.4;11.4;11.4;7;True;True;False;False
00646.c04903867557fb7a1fefb25c08cdc112;3.7;False;2;4;3.7;3.7;3.7;2;False;False;True;True
00649.f2906445faa39d4fa49b944a6729eef9;3.7;False;2;4;0.0;0.0;0.0;1;False;False;True;True
00652.b8c5d053737017caa4c2d29c4e690573;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00653.dcb006e0c0aaa7aa3e5bd7cb3d444f23;3.7;False;2;4;3.7;3.7;3.7;2;False;False;True;True
00656.01241a0a9af570787841694e9781a5b6;3.1;False;3;4;3.1;3.1;3.1;3;False;False;True;True
00657.7e326e955029c898a6ddf27e3c79cdf0;2.3;False;4;4;2.3;2.3;2.3;4;False;False;True;True
00658.2324b3351e766248275bace98fd3c7b3;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00659.668ba8daca71e86de0ee5e412b177015;2.3;False;3;4;2.3;2.3;2.3;3;False;False;True;True
00663.4baa9521293a04306b038be1f65d4471;2.3;False;3;4;2.3;2.3;2.3;3;False;False;True;True
00664.c4f198903588cdc4af385772bb580d90;5.4;True;2;4;5.4;5.4;5.4;2;True;True;False;False
00667.6bf743b1b5bdfe9340d438c0661e4bff;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00668.a28b3329f4c8fe4b0761a214362ed3f9;8.6;True;7;4;8.6;8.6;8.6;7;True;True;False;False
00669.790cde659c7d18535eb46cfa4398458d;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00673.89b0df1a8a6e1a95c48f1f63e48648f4;1.6;False;2;4;0.1;0.1;0.1;1;False;False;True;True
00675.233738762477d382d3954e043f866842;8.5;True;6;4;7.5;7.5;7.5;5;True;True;False;False
00676.db7b2b22e127c1a69e369bc62f7fcedb;1.7;False;2;4;1.7;1.7;1.7;2;False;False;True;True
00678.7c54f6e0fac3e7d26a9513d2c60e2b98;6.2;True;5;4;6.2;6.2;6.2;5;True;True;False;False
00679.a0ad2b887acad77749720b6004a17f13;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00685.1371a47585f33a9b808d68b024c7101b;3.4;False;1;4;3.4;3.4;3.4;1;False;False;True;True
00688.9a0a9490593c7e2c9500d06bb9386819;1.0;False;1;4;1.0;1.0;1.0;1;False;False;True;True
00690.5dd358321ab2f5139ccf636223251d1f;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00691.3fc62f976ac2502a426d132d165dde1c;6.5;True;3;4;6.5;6.5;6.5;3;True;True;False;False
00694.3aca5f2a3d0d2ccbc47ef868eb051abd;4.3;False;2;4;1.6;1.6;1.6;1;False;False;True;True
00697.2d221d167d2814a6a6bc7a74b65bcb0e;5.2;True;3;4;3.6;3.6;3.6;2;False;False;True;True
00701.ea27d8eea96c7d361ea78613d0a3c481;0.1;False;1;4;0.1;0.1;0.1;1;False;False;True;True
00703.9fd09a1270c8dab92ec5802e917178aa;0.1;False;1;4;0.1;0.1;0.1;1;False;False;True;True
00707.c863801ca5be49e90ee68ab449ba5a84;2.2;False;3;4;2.2;2.2;2.2;3;False;False;True;True
00709.59ca382f87c5eacb934430e28cd98d98;3.4;False;1;4;3.4;3.4;3.4;1;False;False;True;True
00710.64d9eb4c4a7b8c33ebcdb279e0c96d05;7.0;True;6;4;7.0;7.0;7.0;6;True;True;False;False
00713.8d1b1c5afc226377ec951564ad402b9c;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00721.09d243c9c4da88c5f517003d26196aaa;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00724.edc5a3ce2ea91fedbf00aa0c30459a87;0.2;False;2;4;0.2;0.2;0.2;2;False;False;True;True
00725.260c7aa4ae8ce594c0c671b2611d313d;5.4;True;3;4;5.4;5.4;5.4;3;True;True;False;False
00726.26fb8f2aeedad636c461a560247d4f46;2.8;False;1;4;2.8;2.8;2.8;1;False;False;True;True
00728.6337ac1dd7bf9fa481c30c7cd01b496c;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00729.b4b709ee7cb85908bdec0b050a11e518;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00730.0082840b49157df044b094b1a0461063;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00731.f62550b637d55a42158889ef47fcab7e;2.0;False;2;4;2.0;2.0;2.0;2;False;False;True;True
00732.bc344aaabb0aae7f3e1600f2d72c2232;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00733.095d8b33e938efa091f1771c622986c9;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00736.5bbe6ad663aa598a1b4a6d2d5f3ff0cc;3.4;False;1;4;3.4;3.4;3.4;1;False;False;True;True
00738.10deb784a63c0bdc5e78b019720f3e9f;0.3;False;2;4;0.3;0.3;0.3;2;False;False;True;True
00739.150e80f7508e247fa15d43697e80ed30;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00740.ce4777381c2bc6bee30bef6bd274233f;2.0;False;2;4;2.0;2.0;2.0;2;False;False;True;True
00741.00c61b5577b6fa232434c2ae62d52394;1.0;False;2;4;1.0;1.0;1.0;2;False;False;True;True
00742.2700b00dc2dcc121ee0a1322040de188;1.0;False;2;4;1.0;1.0;1.0;2;False;False;True;True
00743.7889a6b188891a33c088f3d29d48251a;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
