message_id,variant_filename,vocab_type,codepoint,salt_mode,fragment_max_positions,subject_original_tokens,subject_salted_tokens,body_original_tokens,body_salted_tokens
00182.1b9ba0f95506a6f2bf256f40fad0687d,00182__salted__extended__cp200D__fragment.1b9ba0f95506a6f2bf256f40fad0687d,extended,200D,fragment,,,,"mailings, removal, bills","m‍a‍i‍l‍i‍n‍g‍s, r‍e‍m‍o‍v‍a‍l, b‍i‍l‍l‍s"
00182.1b9ba0f95506a6f2bf256f40fad0687d,00182__salted__extended__cp00AD__fragment.1b9ba0f95506a6f2bf256f40fad0687d,extended,00AD,fragment,,,,"mailings, removal, bills","m­a­i­l­i­n­g­s, r­e­m­o­v­a­l, b­i­l­l­s"
00185.8ca19012fa3f2a906f23c3b41f11ffed,00185__salted__extended__cp200B__fragment.8ca19012fa3f2a906f23c3b41f11ffed,extended,200B,fragment,,,,click,c​l​i​c​k
00185.8ca19012fa3f2a906f23c3b41f11ffed,00185__salted__extended__cp200C__fragment.8ca19012fa3f2a906f23c3b41f11ffed,extended,200C,fragment,,,,click,c‌l‌i‌c‌k
00185.8ca19012fa3f2a906f23c3b41f11ffed,00185__salted__extended__cp200D__fragment.8ca19012fa3f2a906f23c3b41f11ffed,extended,200D,fragment,,,,click,c‍l‍i‍c‍k
00185.8ca19012fa3f2a906f23c3b41f11ffed,00185__salted__extended__cp00AD__fragment.8ca19012fa3f2a906f23c3b41f11ffed,extended,00AD,fragment,,,,click,c­l­i­c­k
00186.a66b4fc4ab114c9cb37e1a31d1ea1aeb,00186__salted__extended__cp200B__fragment.a66b4fc4ab114c9cb37e1a31d1ea1aeb,extended,200B,fragment,,,,"Click, receive, mailings","C​l​i​c​k, r​e​c​e​i​v​e, m​a​i​l​i​n​g​s"
00186.a66b4fc4ab114c9cb37e1a31d1ea1aeb,00186__salted__extended__cp200C__fragment.a66b4fc4ab114c9cb37e1a31d1ea1aeb,extended,200C,fragment,,,,"Click, receive, mailings","C‌l‌i‌c‌k, r‌e‌c‌e‌i‌v‌e, m‌a‌i‌l‌i‌n‌g‌s"
00186.a66b4fc4ab114c9cb37e1a31d1ea1aeb,00186__salted__extended__cp200D__fragment.a66b4fc4ab114c9cb37e1a31d1ea1aeb,extended,200D,fragment,,,,"Click, receive, mailings","C‍l‍i‍c‍k, r‍e‍c‍e‍i‍v‍e, m‍a‍i‍l‍i‍n‍g‍s"
00186.a66b4fc4ab114c9cb37e1a31d1ea1aeb,00186__salted__extended__cp00AD__fragment.a66b4fc4ab114c9cb37e1a31d1ea1aeb,extended,00AD,fragment,,,,"Click, receive, mailings","C­l­i­c­k, r­e­c­e­i­v­e, m­a­i­l­i­n­g­s"
00187.efd97ab2034b3384606e21db00014ecb,00187__salted__extended__cp200B__fragment.efd97ab2034b3384606e21db00014ecb,extended,200B,fragment,,,,compliance,c​o​m​p​l​i​a​n​c​e
00187.efd97ab2034b3384606e21db00014ecb,00187__salted__extended__cp200C__fragment.efd97ab2034b3384606e21db00014ecb,extended,200C,fragment,,,,compliance,c‌o‌m‌p‌l‌i‌a‌n‌c‌e
00187.efd97ab2034b3384606e21db00014ecb,00187__salted__extended__cp200D__fragment.efd97ab2034b3384606e21db00014ecb,extended,200D,fragment,,,,compliance,c‍o‍m‍p‍l‍i‍a‍n‍c‍e
00187.efd97ab2034b3384606e21db00014ecb,00187__salted__extended__cp00AD__fragment.efd97ab2034b3384606e21db00014ecb,extended,00AD,fragment,,,,compliance,c­o­m­p­l­i­a­n­c­e
00188.b12197b37ceb97fa0cd802566c1e08db,00188__salted__extended__cp200B__fragment.b12197b37ceb97fa0cd802566c1e08db,extended,200B,fragment,,,,"toll, monthly, promotion","t​o​l​l, m​o​n​t​h​l​y, p​r​o​m​o​t​i​o​n"
00188.b12197b37ceb97fa0cd802566c1e08db,00188__salted__extended__cp200C__fragment.b12197b37ceb97fa0cd802566c1e08db,extended,200C,fragment,,,,"toll, monthly, promotion","t‌o‌l‌l, m‌o‌n‌t‌h‌l‌y, p‌r‌o‌m‌o‌t‌i‌o‌n"
00188.b12197b37ceb97fa0cd802566c1e08db,00188__salted__extended__cp200D__fragment.b12197b37ceb97fa0cd802566c1e08db,extended,200D,fragment,,,,"toll, monthly, promotion","t‍o‍l‍l, m‍o‍n‍t‍h‍l‍y, p‍r‍o‍m‍o‍t‍i‍o‍n"
00188.b12197b37ceb97fa0cd802566c1e08db,00188__salted__extended__cp00AD__fragment.b12197b37ceb97fa0cd802566c1e08db,extended,00AD,fragment,,,,"toll, monthly, promotion","t­o­l­l, m­o­n­t­h­l­y, p­r­o­m­o­t­i­o­n"
00190.ee2ea200e7efa602221c6492f9d9d8c0,00190__salted__extended__cp200B__fragment.ee2ea200e7efa602221c6492f9d9d8c0,extended,200B,fragment,,,,"toll, monthly, promotion","t​o​l​l, m​o​n​t​h​l​y, p​r​o​m​o​t​i​o​n"
00190.ee2ea200e7efa602221c6492f9d9d8c0,00190__salted__extended__cp200C__fragment.ee2ea200e7efa602221c6492f9d9d8c0,extended,200C,fragment,,,,"toll, monthly, promotion","t‌o‌l‌l, m‌o‌n‌t‌h‌l‌y, p‌r‌o‌m‌o‌t‌i‌o‌n"
00190.ee2ea200e7efa602221c6492f9d9d8c0,00190__salted__extended__cp200D__fragment.ee2ea200e7efa602221c6492f9d9d8c0,extended,200D,fragment,,,,"toll, monthly, promotion","t‍o‍l‍l, m‍o‍n‍t‍h‍l‍y, p‍r‍o‍m‍o‍t‍i‍o‍n"
00190.ee2ea200e7efa602221c6492f9d9d8c0,00190__salted__extended__cp00AD__fragment.ee2ea200e7efa602221c6492f9d9d8c0,extended,00AD,fragment,,,,"toll, monthly, promotion","t­o­l­l, m­o­n­t­h­l­y, p­r­o­m­o­t­i­o­n"
00191.9ff80a41f015b7a6c409732e41c0df07,00191__salted__extended__cp200B__fragment.9ff80a41f015b7a6c409732e41c0df07,extended,200B,fragment,,,,"promotion, receive","p​r​o​m​o​t​i​o​n, r​e​c​e​i​v​e"
00191.9ff80a41f015b7a6c409732e41c0df07,00191__salted__extended__cp200C__fragment.9ff80a41f015b7a6c409732e41c0df07,extended,200C,fragment,,,,"promotion, receive","p‌r‌o‌m‌o‌t‌i‌o‌n, r‌e‌c‌e‌i‌v‌e"
00191.9ff80a41f015b7a6c409732e41c0df07,00191__salted__extended__cp200D__fragment.9ff80a41f015b7a6c409732e41c0df07,extended,200D,fragment,,,,"promotion, receive","p‍r‍o‍m‍o‍t‍i‍o‍n, r‍e‍c‍e‍i‍v‍e"
00191.9ff80a41f015b7a6c409732e41c0df07,00191__salted__extended__cp00AD__fragment.9ff80a41f015b7a6c409732e41c0df07,extended,00AD,fragment,,,,"promotion, receive","p­r­o­m­o­t­i­o­n, r­e­c­e­i­v­e"
00194.767c323b4ae7a4909397e42cbd0c56a4,00194__salted__extended__cp200B__fragment.767c323b4ae7a4909397e42cbd0c56a4,extended,200B,fragment,,,,receive,r​e​c​e​i​v​e
00194.767c323b4ae7a4909397e42cbd0c56a4,00194__salted__extended__cp200C__fragment.767c323b4ae7a4909397e42cbd0c56a4,extended,200C,fragment,,,,receive,r‌e‌c‌e‌i‌v‌e
00194.767c323b4ae7a4909397e42cbd0c56a4,00194__salted__extended__cp200D__fragment.767c323b4ae7a4909397e42cbd0c56a4,extended,200D,fragment,,,,receive,r‍e‍c‍e‍i‍v‍e
00194.767c323b4ae7a4909397e42cbd0c56a4,00194__salted__extended__cp00AD__fragment.767c323b4ae7a4909397e42cbd0c56a4,extended,00AD,fragment,,,,receive,r­e­c­e­i­v­e
00196.dd21040c7757d477c967ae71b537810e,00196__salted__extended__cp200B__fragment.dd21040c7757d477c967ae71b537810e,extended,200B,fragment,,SYSTEMWORKS,S​Y​S​T​E​M​W​O​R​K​S,,
00196.dd21040c7757d477c967ae71b537810e,00196__salted__extended__cp200C__fragment.dd21040c7757d477c967ae71b537810e,extended,200C,fragment,,SYSTEMWORKS,S‌Y‌S‌T‌E‌M‌W‌O‌R‌K‌S,,
00196.dd21040c7757d477c967ae71b537810e,00196__salted__extended__cp200D__fragment.dd21040c7757d477c967ae71b537810e,extended,200D,fragment,,SYSTEMWORKS,S‍Y‍S‍T‍E‍M‍W‍O‍R‍K‍S,,
00196.dd21040c7757d477c967ae71b537810e,00196__salted__extended__cp00AD__fragment.dd21040c7757d477c967ae71b537810e,extended,00AD,fragment,,SYSTEMWORKS,S­Y­S­T­E­M­W­O­R­K­S,,
00198.150ad975a44e356b479b88d8b57edc40,00198__salted__extended__cp200B__fragment.150ad975a44e356b479b88d8b57edc40,extended,200B,fragment,,,,"communication, toll, fees","c​o​m​m​u​n​i​c​a​t​i​o​n, t​o​l​l, f​e​e​s"
00198.150ad975a44e356b479b88d8b57edc40,00198__salted__extended__cp200C__fragment.150ad975a44e356b479b88d8b57edc40,extended,200C,fragment,,,,"communication, toll, fees","c‌o‌m‌m‌u‌n‌i‌c‌a‌t‌i‌o‌n, t‌o‌l‌l, f‌e‌e‌s"
00198.150ad975a44e356b479b88d8b57edc40,00198__salted__extended__cp200D__fragment.150ad975a44e356b479b88d8b57edc40,extended,200D,fragment,,,,"communication, toll, fees","c‍o‍m‍m‍u‍n‍i‍c‍a‍t‍i‍o‍n, t‍o‍l‍l, f‍e‍e‍s"
00198.150ad975a44e356b479b88d8b57edc40,00198__salted__extended__cp00AD__fragment.150ad975a44e356b479b88d8b57edc40,extended,00AD,fragment,,,,"communication, toll, fees","c­o­m­m­u­n­i­c­a­t­i­o­n, t­o­l­l, f­e­e­s"
00207.0b71ac81a360455c1514f5872564b1e1,00207__salted__extended__cp200B__fragment.0b71ac81a360455c1514f5872564b1e1,extended,200B,fragment,,,,"Mailings, Removal","M​a​i​l​i​n​g​s, R​e​m​o​v​a​l"
00207.0b71ac81a360455c1514f5872564b1e1,00207__salted__extended__cp200C__fragment.0b71ac81a360455c1514f5872564b1e1,extended,200C,fragment,,,,"Mailings, Removal","M‌a‌i‌l‌i‌n‌g‌s, R‌e‌m‌o‌v‌a‌l"
00207.0b71ac81a360455c1514f5872564b1e1,00207__salted__extended__cp200D__fragment.0b71ac81a360455c1514f5872564b1e1,extended,200D,fragment,,,,"Mailings, Removal","M‍a‍i‍l‍i‍n‍g‍s, R‍e‍m‍o‍v‍a‍l"
00207.0b71ac81a360455c1514f5872564b1e1,00207__salted__extended__cp00AD__fragment.0b71ac81a360455c1514f5872564b1e1,extended,00AD,fragment,,,,"Mailings, Removal","M­a­i­l­i­n­g­s, R­e­m­o­v­a­l"
00209.5276f967533f2ce0209c1eff631a86ff,00209__salted__extended__cp200B__fragment.5276f967533f2ce0209c1eff631a86ff,extended,200B,fragment,,,,"receive, mailings, communication","r​e​c​e​i​v​e, m​a​i​l​i​n​g​s, c​o​m​m​u​n​i​c​a​t​i​o​n"
00209.5276f967533f2ce0209c1eff631a86ff,00209__salted__extended__cp200C__fragment.5276f967533f2ce0209c1eff631a86ff,extended,200C,fragment,,,,"receive, mailings, communication","r‌e‌c‌e‌i‌v‌e, m‌a‌i‌l‌i‌n‌g‌s, c‌o‌m‌m‌u‌n‌i‌c‌a‌t‌i‌o‌n"
00209.5276f967533f2ce0209c1eff631a86ff,00209__salted__extended__cp200D__fragment.5276f967533f2ce0209c1eff631a86ff,extended,200D,fragment,,,,"receive, mailings, communication","r‍e‍c‍e‍i‍v‍e, m‍a‍i‍l‍i‍n‍g‍s, c‍o‍m‍m‍u‍n‍i‍c‍a‍t‍i‍o‍n"
00209.5276f967533f2ce0209c1eff631a86ff,00209__salted__extended__cp00AD__fragment.5276f967533f2ce0209c1eff631a86ff,extended,00AD,fragment,,,,"receive, mailings, communication","r­e­c­e­i­v­e, m­a­i­l­i­n­g­s, c­o­m­m­u­n­i­c­a­t­i­o­n"
00211.4a52fb081c7087c4a82402342751e755,00211__salted__extended__cp200B__fragment.4a52fb081c7087c4a82402342751e755,extended,200B,fragment,,ADV,A​D​V,"toll, Sincerely","t​o​l​l, S​i​n​c​e​r​e​l​y"
00211.4a52fb081c7087c4a82402342751e755,00211__salted__extended__cp200C__fragment.4a52fb081c7087c4a82402342751e755,extended,200C,fragment,,ADV,A‌D‌V,"toll, Sincerely","t‌o‌l‌l, S‌i‌n‌c‌e‌r‌e‌l‌y"
00211.4a52fb081c7087c4a82402342751e755,00211__salted__extended__cp200D__fragment.4a52fb081c7087c4a82402342751e755,extended,200D,fragment,,ADV,A‍D‍V,"toll, Sincerely","t‍o‍l‍l, S‍i‍n‍c‍e‍r‍e‍l‍y"
00211.4a52fb081c7087c4a82402342751e755,00211__salted__extended__cp00AD__fragment.4a52fb081c7087c4a82402342751e755,extended,00AD,fragment,,ADV,A­D­V,"toll, Sincerely","t­o­l­l, S­i­n­c­e­r­e­l­y"
00214.1367039e50dc6b7adb0f2aa8aba83216,00214__salted__extended__cp200B__fragment.1367039e50dc6b7adb0f2aa8aba83216,extended,200B,fragment,,Dare,D​a​r​e,"dare, annuity, Guaranteed","d​a​r​e, a​n​n​u​i​t​y, G​u​a​r​a​n​t​e​e​d"
00214.1367039e50dc6b7adb0f2aa8aba83216,00214__salted__extended__cp200C__fragment.1367039e50dc6b7adb0f2aa8aba83216,extended,200C,fragment,,Dare,D‌a‌r‌e,"dare, annuity, Guaranteed","d‌a‌r‌e, a‌n‌n‌u‌i‌t‌y, G‌u‌a‌r‌a‌n‌t‌e‌e‌d"
00214.1367039e50dc6b7adb0f2aa8aba83216,00214__salted__extended__cp200D__fragment.1367039e50dc6b7adb0f2aa8aba83216,extended,200D,fragment,,Dare,D‍a‍r‍e,"dare, annuity, Guaranteed","d‍a‍r‍e, a‍n‍n‍u‍i‍t‍y, G‍u‍a‍r‍a‍n‍t‍e‍e‍d"
00214.1367039e50dc6b7adb0f2aa8aba83216,00214__salted__extended__cp00AD__fragment.1367039e50dc6b7adb0f2aa8aba83216,extended,00AD,fragment,,Dare,D­a­r­e,"dare, annuity, Guaranteed","d­a­r­e, a­n­n­u­i­t­y, G­u­a­r­a­n­t­e­e­d"
00217.43b4ef3d9c56cf42be9c37b546a19e78,00217__salted__extended__cp200B__fragment.43b4ef3d9c56cf42be9c37b546a19e78,extended,200B,fragment,,MLM,M​L​M,,
00217.43b4ef3d9c56cf42be9c37b546a19e78,00217__salted__extended__cp200C__fragment.43b4ef3d9c56cf42be9c37b546a19e78,extended,200C,fragment,,MLM,M‌L‌M,,
00217.43b4ef3d9c56cf42be9c37b546a19e78,00217__salted__extended__cp200D__fragment.43b4ef3d9c56cf42be9c37b546a19e78,extended,200D,fragment,,MLM,M‍L‍M,,
00217.43b4ef3d9c56cf42be9c37b546a19e78,00217__salted__extended__cp00AD__fragment.43b4ef3d9c56cf42be9c37b546a19e78,extended,00AD,fragment,,MLM,M­L­M,,
00224.0654fe0af51e1dcefa0eb66eb932f55f,00224__salted__extended__cp200B__fragment.0654fe0af51e1dcefa0eb66eb932f55f,extended,200B,fragment,,ASSISTANCE,A​S​S​I​S​T​A​N​C​E,"Dear, sir, dear","D​e​a​r, s​i​r, d​e​a​r"
00224.0654fe0af51e1dcefa0eb66eb932f55f,00224__salted__extended__cp200C__fragment.0654fe0af51e1dcefa0eb66eb932f55f,extended,200C,fragment,,ASSISTANCE,A‌S‌S‌I‌S‌T‌A‌N‌C‌E,"Dear, sir, dear","D‌e‌a‌r, s‌i‌r, d‌e‌a‌r"
00224.0654fe0af51e1dcefa0eb66eb932f55f,00224__salted__extended__cp200D__fragment.0654fe0af51e1dcefa0eb66eb932f55f,extended,200D,fragment,,ASSISTANCE,A‍S‍S‍I‍S‍T‍A‍N‍C‍E,"Dear, sir, dear","D‍e‍a‍r, s‍i‍r, d‍e‍a‍r"
00224.0654fe0af51e1dcefa0eb66eb932f55f,00224__salted__extended__cp00AD__fragment.0654fe0af51e1dcefa0eb66eb932f55f,extended,00AD,fragment,,ASSISTANCE,A­S­S­I­S­T­A­N­C­E,"Dear, sir, dear","D­e­a­r, s­i­r, d­e­a­r"
00228.cf58326ab05a757c7e759acc8d6b360d,00228__salted__extended__cp200B__fragment.cf58326ab05a757c7e759acc8d6b360d,extended,200B,fragment,,kindly,k​i​n​d​l​y,"ASSISTANCE, assistance, receive","A​S​S​I​S​T​A​N​C​E, a​s​s​i​s​t​a​n​c​e, r​e​c​e​i​v​e"
00228.cf58326ab05a757c7e759acc8d6b360d,00228__salted__extended__cp200C__fragment.cf58326ab05a757c7e759acc8d6b360d,extended,200C,fragment,,kindly,k‌i‌n‌d‌l‌y,"ASSISTANCE, assistance, receive","A‌S‌S‌I‌S‌T‌A‌N‌C‌E, a‌s‌s‌i‌s‌t‌a‌n‌c‌e, r‌e‌c‌e‌i‌v‌e"
00228.cf58326ab05a757c7e759acc8d6b360d,00228__salted__extended__cp200D__fragment.cf58326ab05a757c7e759acc8d6b360d,extended,200D,fragment,,kindly,k‍i‍n‍d‍l‍y,"ASSISTANCE, assistance, receive","A‍S‍S‍I‍S‍T‍A‍N‍C‍E, a‍s‍s‍i‍s‍t‍a‍n‍c‍e, r‍e‍c‍e‍i‍v‍e"
00228.cf58326ab05a757c7e759acc8d6b360d,00228__salted__extended__cp00AD__fragment.cf58326ab05a757c7e759acc8d6b360d,extended,00AD,fragment,,kindly,k­i­n­d­l­y,"ASSISTANCE, assistance, receive","A­S­S­I­S­T­A­N­C­E, a­s­s­i­s­t­a­n­c­e, r­e­c­e­i­v­e"
00231.8c72952de376293bc38d30834c0bb580,00231__salted__extended__cp200B__fragment.8c72952de376293bc38d30834c0bb580,extended,200B,fragment,,HGH,H​G​H,,
00231.8c72952de376293bc38d30834c0bb580,00231__salted__extended__cp200C__fragment.8c72952de376293bc38d30834c0bb580,extended,200C,fragment,,HGH,H‌G‌H,,
00231.8c72952de376293bc38d30834c0bb580,00231__salted__extended__cp200D__fragment.8c72952de376293bc38d30834c0bb580,extended,200D,fragment,,HGH,H‍G‍H,,
00231.8c72952de376293bc38d30834c0bb580,00231__salted__extended__cp00AD__fragment.8c72952de376293bc38d30834c0bb580,extended,00AD,fragment,,HGH,H­G­H,,
00233.3c32285387ebc0675adb029b9e20e581,00233__salted__extended__cp200B__fragment.3c32285387ebc0675adb029b9e20e581,extended,200B,fragment,,Guaranteed,G​u​a​r​a​n​t​e​e​d,"receive, mailings, communication","r​e​c​e​i​v​e, m​a​i​l​i​n​g​s, c​o​m​m​u​n​i​c​a​t​i​o​n"
00233.3c32285387ebc0675adb029b9e20e581,00233__salted__extended__cp200C__fragment.3c32285387ebc0675adb029b9e20e581,extended,200C,fragment,,Guaranteed,G‌u‌a‌r‌a‌n‌t‌e‌e‌d,"receive, mailings, communication","r‌e‌c‌e‌i‌v‌e, m‌a‌i‌l‌i‌n‌g‌s, c‌o‌m‌m‌u‌n‌i‌c‌a‌t‌i‌o‌n"
00233.3c32285387ebc0675adb029b9e20e581,00233__salted__extended__cp200D__fragment.3c32285387ebc0675adb029b9e20e581,extended,200D,fragment,,Guaranteed,G‍u‍a‍r‍a‍n‍t‍e‍e‍d,"receive, mailings, communication","r‍e‍c‍e‍i‍v‍e, m‍a‍i‍l‍i‍n‍g‍s, c‍o‍m‍m‍u‍n‍i‍c‍a‍t‍i‍o‍n"
00233.3c32285387ebc0675adb029b9e20e581,00233__salted__extended__cp00AD__fragment.3c32285387ebc0675adb029b9e20e581,extended,00AD,fragment,,Guaranteed,G­u­a­r­a­n­t­e­e­d,"receive, mailings, communication","r­e­c­e­i­v­e, m­a­i­l­i­n­g­s, c­o­m­m­u­n­i­c­a­t­i­o­n"
00236.a46588c69d43e80c618038b95eff2893,00236__salted__extended__cp200B__fragment.a46588c69d43e80c618038b95eff2893,extended,200B,fragment,,,,"MASTERCARD, payable, Postal","M​A​S​T​E​R​C​A​R​D, p​a​y​a​b​l​e, P​o​s​t​a​l"
00236.a46588c69d43e80c618038b95eff2893,00236__salted__extended__cp200C__fragment.a46588c69d43e80c618038b95eff2893,extended,200C,fragment,,,,"MASTERCARD, payable, Postal","M‌A‌S‌T‌E‌R‌C‌A‌R‌D, p‌a‌y‌a‌b‌l‌e, P‌o‌s‌t‌a‌l"
00236.a46588c69d43e80c618038b95eff2893,00236__salted__extended__cp200D__fragment.a46588c69d43e80c618038b95eff2893,extended,200D,fragment,,,,"MASTERCARD, payable, Postal","M‍A‍S‍T‍E‍R‍C‍A‍R‍D, p‍a‍y‍a‍b‍l‍e, P‍o‍s‍t‍a‍l"
00236.a46588c69d43e80c618038b95eff2893,00236__salted__extended__cp00AD__fragment.a46588c69d43e80c618038b95eff2893,extended,00AD,fragment,,,,"MASTERCARD, payable, Postal","M­A­S­T­E­R­C­A­R­D, p­a­y­a­b­l­e, P­o­s­t­a­l"
00248.b243bca51ee69d6e428ca2f45f0fe41b,00248__salted__extended__cp200B__fragment.b243bca51ee69d6e428ca2f45f0fe41b,extended,200B,fragment,,,,"Qualified, receive, mailings","Q​u​a​l​i​f​i​e​d, r​e​c​e​i​v​e, m​a​i​l​i​n​g​s"
00248.b243bca51ee69d6e428ca2f45f0fe41b,00248__salted__extended__cp200C__fragment.b243bca51ee69d6e428ca2f45f0fe41b,extended,200C,fragment,,,,"Qualified, receive, mailings","Q‌u‌a‌l‌i‌f‌i‌e‌d, r‌e‌c‌e‌i‌v‌e, m‌a‌i‌l‌i‌n‌g‌s"
00248.b243bca51ee69d6e428ca2f45f0fe41b,00248__salted__extended__cp200D__fragment.b243bca51ee69d6e428ca2f45f0fe41b,extended,200D,fragment,,,,"Qualified, receive, mailings","Q‍u‍a‍l‍i‍f‍i‍e‍d, r‍e‍c‍e‍i‍v‍e, m‍a‍i‍l‍i‍n‍g‍s"
00248.b243bca51ee69d6e428ca2f45f0fe41b,00248__salted__extended__cp00AD__fragment.b243bca51ee69d6e428ca2f45f0fe41b,extended,00AD,fragment,,,,"Qualified, receive, mailings","Q­u­a­l­i­f­i­e­d, r­e­c­e­i­v­e, m­a­i­l­i­n­g­s"
00249.5f45607c1bffe89f60ba1ec9f878039a,00249__salted__extended__cp200B__fragment.5f45607c1bffe89f60ba1ec9f878039a,extended,200B,fragment,,mortgage,m​o​r​t​g​a​g​e,"Dear, lenders, Refinance","D​e​a​r, l​e​n​d​e​r​s, R​e​f​i​n​a​n​c​e"
00249.5f45607c1bffe89f60ba1ec9f878039a,00249__salted__extended__cp200C__fragment.5f45607c1bffe89f60ba1ec9f878039a,extended,200C,fragment,,mortgage,m‌o‌r‌t‌g‌a‌g‌e,"Dear, lenders, Refinance","D‌e‌a‌r, l‌e‌n‌d‌e‌r‌s, R‌e‌f‌i‌n‌a‌n‌c‌e"
00249.5f45607c1bffe89f60ba1ec9f878039a,00249__salted__extended__cp200D__fragment.5f45607c1bffe89f60ba1ec9f878039a,extended,200D,fragment,,mortgage,m‍o‍r‍t‍g‍a‍g‍e,"Dear, lenders, Refinance","D‍e‍a‍r, l‍e‍n‍d‍e‍r‍s, R‍e‍f‍i‍n‍a‍n‍c‍e"
00249.5f45607c1bffe89f60ba1ec9f878039a,00249__salted__extended__cp00AD__fragment.5f45607c1bffe89f60ba1ec9f878039a,extended,00AD,fragment,,mortgage,m­o­r­t­g­a­g­e,"Dear, lenders, Refinance","D­e­a­r, l­e­n­d­e­r­s, R­e­f­i­n­a­n­c­e"
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__extended__cp200B__fragment.6b4b7e79e1706156839a00817d774e37,extended,200B,fragment,,SYSTEMWORKS,S​Y​S​T​E​M​W​O​R​K​S,,
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__extended__cp200C__fragment.6b4b7e79e1706156839a00817d774e37,extended,200C,fragment,,SYSTEMWORKS,S‌Y‌S‌T‌E‌M‌W‌O‌R‌K‌S,,
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__extended__cp200D__fragment.6b4b7e79e1706156839a00817d774e37,extended,200D,fragment,,SYSTEMWORKS,S‍Y‍S‍T‍E‍M‍W‍O‍R‍K‍S,,
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__extended__cp00AD__fragment.6b4b7e79e1706156839a00817d774e37,extended,00AD,fragment,,SYSTEMWORKS,S­Y­S­T­E­M­W­O­R­K­S,,
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__extended__cp200B__fragment.12b64e557e52daf5fc5a52e47df2f4e3,extended,200B,fragment,,,,"Mastercard, opted, receive","M​a​s​t​e​r​c​a​r​d, o​p​t​e​d, r​e​c​e​i​v​e"
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__extended__cp200C__fragment.12b64e557e52daf5fc5a52e47df2f4e3,extended,200C,fragment,,,,"Mastercard, opted, receive","M‌a‌s‌t‌e‌r‌c‌a‌r‌d, o‌p‌t‌e‌d, r‌e‌c‌e‌i‌v‌e"
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__extended__cp200D__fragment.12b64e557e52daf5fc5a52e47df2f4e3,extended,200D,fragment,,,,"Mastercard, opted, receive","M‍a‍s‍t‍e‍r‍c‍a‍r‍d, o‍p‍t‍e‍d, r‍e‍c‍e‍i‍v‍e"
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__extended__cp00AD__fragment.12b64e557e52daf5fc5a52e47df2f4e3,extended,00AD,fragment,,,,"Mastercard, opted, receive","M­a­s­t­e­r­c­a­r­d, o­p­t­e­d, r­e­c­e­i­v­e"
00263.32b258c4cc08d235b2ca36fc16074f08,00263__salted__extended__cp200B__fragment.32b258c4cc08d235b2ca36fc16074f08,extended,200B,fragment,,,,"Click, click, Click","C​l​i​c​k, c​l​i​c​k, C​l​i​c​k"
00263.32b258c4cc08d235b2ca36fc16074f08,00263__salted__extended__cp200C__fragment.32b258c4cc08d235b2ca36fc16074f08,extended,200C,fragment,,,,"Click, click, Click","C‌l‌i‌c‌k, c‌l‌i‌c‌k, C‌l‌i‌c‌k"
00263.32b258c4cc08d235b2ca36fc16074f08,00263__salted__extended__cp200D__fragment.32b258c4cc08d235b2ca36fc16074f08,extended,200D,fragment,,,,"Click, click, Click","C‍l‍i‍c‍k, c‍l‍i‍c‍k, C‍l‍i‍c‍k"
00263.32b258c4cc08d235b2ca36fc16074f08,00263__salted__extended__cp00AD__fragment.32b258c4cc08d235b2ca36fc16074f08,extended,00AD,fragment,,,,"Click, click, Click","C­l­i­c­k, c­l­i­c­k, C­l­i­c­k"
00264.02b614f34aa0d5970959123b9386b285,00264__salted__extended__cp200B__fragment.02b614f34aa0d5970959123b9386b285,extended,200B,fragment,,,,"promotion, receive","p​r​o​m​o​t​i​o​n, r​e​c​e​i​v​e"
00264.02b614f34aa0d5970959123b9386b285,00264__salted__extended__cp200C__fragment.02b614f34aa0d5970959123b9386b285,extended,200C,fragment,,,,"promotion, receive","p‌r‌o‌m‌o‌t‌i‌o‌n, r‌e‌c‌e‌i‌v‌e"
00264.02b614f34aa0d5970959123b9386b285,00264__salted__extended__cp200D__fragment.02b614f34aa0d5970959123b9386b285,extended,200D,fragment,,,,"promotion, receive","p‍r‍o‍m‍o‍t‍i‍o‍n, r‍e‍c‍e‍i‍v‍e"
00264.02b614f34aa0d5970959123b9386b285,00264__salted__extended__cp00AD__fragment.02b614f34aa0d5970959123b9386b285,extended,00AD,fragment,,,,"promotion, receive","p­r­o­m­o­t­i­o­n, r­e­c­e­i­v­e"
00279.1d58a13e343c1e53aca2ed2121a3f815,00279__salted__extended__cp200B__fragment.1d58a13e343c1e53aca2ed2121a3f815,extended,200B,fragment,,assistance,a​s​s​i​s​t​a​n​c​e,"DEAR, SIR, presently","D​E​A​R, S​I​R, p​r​e​s​e​n​t​l​y"
