message_id,variant_filename,vocab_type,codepoint,salt_mode,fragment_max_positions,n_insert_subject,n_insert_body,body_part_found,subject_targets,body_targets
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__strict__cp200C__fragment.6b4b7e79e1706156839a00817d774e37,strict,200C,fragment,,1,0,False,"[{""original_token"": ""SYSTEMWORKS"", ""salted_token"": ""S‌Y‌S‌T‌E‌M‌W‌O‌R‌K‌S"", ""start"": 4, ""end"": 15, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__strict__cp200D__fragment.6b4b7e79e1706156839a00817d774e37,strict,200D,fragment,,1,0,False,"[{""original_token"": ""SYSTEMWORKS"", ""salted_token"": ""S‍Y‍S‍T‍E‍M‍W‍O‍R‍K‍S"", ""start"": 4, ""end"": 15, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00251.6b4b7e79e1706156839a00817d774e37,00251__salted__strict__cp00AD__fragment.6b4b7e79e1706156839a00817d774e37,strict,00AD,fragment,,1,0,False,"[{""original_token"": ""SYSTEMWORKS"", ""salted_token"": ""S­Y­S­T­E­M­W­O­R­K­S"", ""start"": 4, ""end"": 15, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__strict__cp200B__fragment.12b64e557e52daf5fc5a52e47df2f4e3,strict,200B,fragment,,0,1,True,[],"[{""original_token"": ""Mastercard"", ""salted_token"": ""M​a​s​t​e​r​c​a​r​d"", ""start"": 942, ""end"": 952, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__strict__cp200C__fragment.12b64e557e52daf5fc5a52e47df2f4e3,strict,200C,fragment,,0,1,True,[],"[{""original_token"": ""Mastercard"", ""salted_token"": ""M‌a‌s‌t‌e‌r‌c‌a‌r‌d"", ""start"": 942, ""end"": 952, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__strict__cp200D__fragment.12b64e557e52daf5fc5a52e47df2f4e3,strict,200D,fragment,,0,1,True,[],"[{""original_token"": ""Mastercard"", ""salted_token"": ""M‍a‍s‍t‍e‍r‍c‍a‍r‍d"", ""start"": 942, ""end"": 952, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00261.12b64e557e52daf5fc5a52e47df2f4e3,00261__salted__strict__cp00AD__fragment.12b64e557e52daf5fc5a52e47df2f4e3,strict,00AD,fragment,,0,1,True,[],"[{""original_token"": ""Mastercard"", ""salted_token"": ""M­a­s­t­e­r­c­a­r­d"", ""start"": 942, ""end"": 952, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00263.32b258c4cc08d235b2ca36fc16074f08,00263__salted__strict__cp200B__fragment.32b258c4cc08d235b2ca36fc16074f08,strict,200B,fragment,,0,2,True,[],"[{""original_token"": ""excite"", ""salted_token"": ""e​x​c​i​t​e"", ""start"": 2950, ""end"": 2956, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""excite"", ""salted_token"": ""e​x​c​i​t​e"", ""start"": 3001, ""end"": 3007, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00263.32b258c4cc08d235b2ca36fc16074f08,00263__salted__strict__cp200C__fragment.32b258c4cc08d235b2ca36fc16074f08,strict,200C,fragment,,0,2,True,[],"[{""original_token"": ""excite"", ""salted_token"": ""e‌x‌c‌i‌t‌e"", ""start"": 2950, ""end"": 2956, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""excite"", ""salted_token"": ""e‌x‌c‌i‌t‌e"", ""start"": 3001, ""end"": 3007, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00263.32b258c4cc08d235b2ca36fc16074f08,00263__salted__strict__cp200D__fragment.32b258c4cc08d235b2ca36fc16074f08,strict,200D,fragment,,0,2,True,[],"[{""original_token"": ""excite"", ""salted_token"": ""e‍x‍c‍i‍t‍e"", ""start"": 2950, ""end"": 2956, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""excite"", ""salted_token"": ""e‍x‍c‍i‍t‍e"", ""start"": 3001, ""end"": 3007, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00263.32b258c4cc08d235b2ca36fc16074f08,00263__salted__strict__cp00AD__fragment.32b258c4cc08d235b2ca36fc16074f08,strict,00AD,fragment,,0,2,True,[],"[{""original_token"": ""excite"", ""salted_token"": ""e­x­c­i­t­e"", ""start"": 2950, ""end"": 2956, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""excite"", ""salted_token"": ""e­x­c­i­t­e"", ""start"": 3001, ""end"": 3007, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00264.02b614f34aa0d5970959123b9386b285,00264__salted__strict__cp200B__fragment.02b614f34aa0d5970959123b9386b285,strict,200B,fragment,,0,1,True,[],"[{""original_token"": ""promotion"", ""salted_token"": ""p​r​o​m​o​t​i​o​n"", ""start"": 448, ""end"": 457, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00264.02b614f34aa0d5970959123b9386b285,00264__salted__strict__cp200C__fragment.02b614f34aa0d5970959123b9386b285,strict,200C,fragment,,0,1,True,[],"[{""original_token"": ""promotion"", ""salted_token"": ""p‌r‌o‌m‌o‌t‌i‌o‌n"", ""start"": 448, ""end"": 457, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00264.02b614f34aa0d5970959123b9386b285,00264__salted__strict__cp200D__fragment.02b614f34aa0d5970959123b9386b285,strict,200D,fragment,,0,1,True,[],"[{""original_token"": ""promotion"", ""salted_token"": ""p‍r‍o‍m‍o‍t‍i‍o‍n"", ""start"": 448, ""end"": 457, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00264.02b614f34aa0d5970959123b9386b285,00264__salted__strict__cp00AD__fragment.02b614f34aa0d5970959123b9386b285,strict,00AD,fragment,,0,1,True,[],"[{""original_token"": ""promotion"", ""salted_token"": ""p­r­o­m­o­t­i­o­n"", ""start"": 448, ""end"": 457, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00279.1d58a13e343c1e53aca2ed2121a3f815,00279__salted__strict__cp200B__fragment.1d58a13e343c1e53aca2ed2121a3f815,strict,200B,fragment,,1,3,True,"[{""original_token"": ""assistance"", ""salted_token"": ""a​s​s​i​s​t​a​n​c​e"", ""start"": 9, ""end"": 19, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]","[{""original_token"": ""deposit"", ""salted_token"": ""d​e​p​o​s​i​t"", ""start"": 867, ""end"": 874, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""assistance"", ""salted_token"": ""a​s​s​i​s​t​a​n​c​e"", ""start"": 1398, ""end"": 1408, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""confidentiality"", ""salted_token"": ""c​o​n​f​i​d​e​n​t​i​a​l​i​t​y"", ""start"": 1777, ""end"": 1792, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00279.1d58a13e343c1e53aca2ed2121a3f815,00279__salted__strict__cp200C__fragment.1d58a13e343c1e53aca2ed2121a3f815,strict,200C,fragment,,1,3,True,"[{""original_token"": ""assistance"", ""salted_token"": ""a‌s‌s‌i‌s‌t‌a‌n‌c‌e"", ""start"": 9, ""end"": 19, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]","[{""original_token"": ""deposit"", ""salted_token"": ""d‌e‌p‌o‌s‌i‌t"", ""start"": 867, ""end"": 874, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""assistance"", ""salted_token"": ""a‌s‌s‌i‌s‌t‌a‌n‌c‌e"", ""start"": 1398, ""end"": 1408, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""confidentiality"", ""salted_token"": ""c‌o‌n‌f‌i‌d‌e‌n‌t‌i‌a‌l‌i‌t‌y"", ""start"": 1777, ""end"": 1792, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00279.1d58a13e343c1e53aca2ed2121a3f815,00279__salted__strict__cp200D__fragment.1d58a13e343c1e53aca2ed2121a3f815,strict,200D,fragment,,1,3,True,"[{""original_token"": ""assistance"", ""salted_token"": ""a‍s‍s‍i‍s‍t‍a‍n‍c‍e"", ""start"": 9, ""end"": 19, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]","[{""original_token"": ""deposit"", ""salted_token"": ""d‍e‍p‍o‍s‍i‍t"", ""start"": 867, ""end"": 874, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""assistance"", ""salted_token"": ""a‍s‍s‍i‍s‍t‍a‍n‍c‍e"", ""start"": 1398, ""end"": 1408, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""confidentiality"", ""salted_token"": ""c‍o‍n‍f‍i‍d‍e‍n‍t‍i‍a‍l‍i‍t‍y"", ""start"": 1777, ""end"": 1792, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00279.1d58a13e343c1e53aca2ed2121a3f815,00279__salted__strict__cp00AD__fragment.1d58a13e343c1e53aca2ed2121a3f815,strict,00AD,fragment,,1,3,True,"[{""original_token"": ""assistance"", ""salted_token"": ""a­s­s­i­s­t­a­n­c­e"", ""start"": 9, ""end"": 19, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]","[{""original_token"": ""deposit"", ""salted_token"": ""d­e­p­o­s­i­t"", ""start"": 867, ""end"": 874, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""assistance"", ""salted_token"": ""a­s­s­i­s­t­a­n­c­e"", ""start"": 1398, ""end"": 1408, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""confidentiality"", ""salted_token"": ""c­o­n­f­i­d­e­n­t­i­a­l­i­t­y"", ""start"": 1777, ""end"": 1792, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00280.026da2bd191f11081b8d8428134b0c66,00280__salted__strict__cp200B__fragment.026da2bd191f11081b8d8428134b0c66,strict,200B,fragment,,0,2,True,[],"[{""original_token"": ""Promotion"", ""salted_token"": ""P​r​o​m​o​t​i​o​n"", ""start"": 663, ""end"": 672, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Deposit"", ""salted_token"": ""D​e​p​o​s​i​t"", ""start"": 682, ""end"": 689, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00280.026da2bd191f11081b8d8428134b0c66,00280__salted__strict__cp200C__fragment.026da2bd191f11081b8d8428134b0c66,strict,200C,fragment,,0,2,True,[],"[{""original_token"": ""Promotion"", ""salted_token"": ""P‌r‌o‌m‌o‌t‌i‌o‌n"", ""start"": 663, ""end"": 672, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Deposit"", ""salted_token"": ""D‌e‌p‌o‌s‌i‌t"", ""start"": 682, ""end"": 689, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00280.026da2bd191f11081b8d8428134b0c66,00280__salted__strict__cp200D__fragment.026da2bd191f11081b8d8428134b0c66,strict,200D,fragment,,0,2,True,[],"[{""original_token"": ""Promotion"", ""salted_token"": ""P‍r‍o‍m‍o‍t‍i‍o‍n"", ""start"": 663, ""end"": 672, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Deposit"", ""salted_token"": ""D‍e‍p‍o‍s‍i‍t"", ""start"": 682, ""end"": 689, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00280.026da2bd191f11081b8d8428134b0c66,00280__salted__strict__cp00AD__fragment.026da2bd191f11081b8d8428134b0c66,strict,00AD,fragment,,0,2,True,[],"[{""original_token"": ""Promotion"", ""salted_token"": ""P­r­o­m­o­t­i­o­n"", ""start"": 663, ""end"": 672, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Deposit"", ""salted_token"": ""D­e­p­o­s­i­t"", ""start"": 682, ""end"": 689, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00284.227c1ebb961320cd2086d904d698c49b,00284__salted__strict__cp200B__fragment.227c1ebb961320cd2086d904d698c49b,strict,200B,fragment,,0,1,True,[],"[{""original_token"": ""mailings"", ""salted_token"": ""m​a​i​l​i​n​g​s"", ""start"": 1964, ""end"": 1972, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00284.227c1ebb961320cd2086d904d698c49b,00284__salted__strict__cp200C__fragment.227c1ebb961320cd2086d904d698c49b,strict,200C,fragment,,0,1,True,[],"[{""original_token"": ""mailings"", ""salted_token"": ""m‌a‌i‌l‌i‌n‌g‌s"", ""start"": 1964, ""end"": 1972, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00284.227c1ebb961320cd2086d904d698c49b,00284__salted__strict__cp200D__fragment.227c1ebb961320cd2086d904d698c49b,strict,200D,fragment,,0,1,True,[],"[{""original_token"": ""mailings"", ""salted_token"": ""m‍a‍i‍l‍i‍n‍g‍s"", ""start"": 1964, ""end"": 1972, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00284.227c1ebb961320cd2086d904d698c49b,00284__salted__strict__cp00AD__fragment.227c1ebb961320cd2086d904d698c49b,strict,00AD,fragment,,0,1,True,[],"[{""original_token"": ""mailings"", ""salted_token"": ""m­a­i­l­i­n­g­s"", ""start"": 1964, ""end"": 1972, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00291.7aa227e74e89bdd529a3875459d0d5a2,00291__salted__strict__cp200B__fragment.7aa227e74e89bdd529a3875459d0d5a2,strict,200B,fragment,,0,1,True,[],"[{""original_token"": ""mailings"", ""salted_token"": ""m​a​i​l​i​n​g​s"", ""start"": 1089, ""end"": 1097, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00291.7aa227e74e89bdd529a3875459d0d5a2,00291__salted__strict__cp200C__fragment.7aa227e74e89bdd529a3875459d0d5a2,strict,200C,fragment,,0,1,True,[],"[{""original_token"": ""mailings"", ""salted_token"": ""m‌a‌i‌l‌i‌n‌g‌s"", ""start"": 1089, ""end"": 1097, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00291.7aa227e74e89bdd529a3875459d0d5a2,00291__salted__strict__cp200D__fragment.7aa227e74e89bdd529a3875459d0d5a2,strict,200D,fragment,,0,1,True,[],"[{""original_token"": ""mailings"", ""salted_token"": ""m‍a‍i‍l‍i‍n‍g‍s"", ""start"": 1089, ""end"": 1097, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00291.7aa227e74e89bdd529a3875459d0d5a2,00291__salted__strict__cp00AD__fragment.7aa227e74e89bdd529a3875459d0d5a2,strict,00AD,fragment,,0,1,True,[],"[{""original_token"": ""mailings"", ""salted_token"": ""m­a­i­l­i­n­g­s"", ""start"": 1089, ""end"": 1097, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00292.dbf78a2aaa230d288eb80ab843804252,00292__salted__strict__cp200B__fragment.dbf78a2aaa230d288eb80ab843804252,strict,200B,fragment,,0,2,True,[],"[{""original_token"": ""promotional"", ""salted_token"": ""p​r​o​m​o​t​i​o​n​a​l"", ""start"": 985, ""end"": 996, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""m​a​i​l​i​n​g​s"", ""start"": 997, ""end"": 1005, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00292.dbf78a2aaa230d288eb80ab843804252,00292__salted__strict__cp200C__fragment.dbf78a2aaa230d288eb80ab843804252,strict,200C,fragment,,0,2,True,[],"[{""original_token"": ""promotional"", ""salted_token"": ""p‌r‌o‌m‌o‌t‌i‌o‌n‌a‌l"", ""start"": 985, ""end"": 996, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""m‌a‌i‌l‌i‌n‌g‌s"", ""start"": 997, ""end"": 1005, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00292.dbf78a2aaa230d288eb80ab843804252,00292__salted__strict__cp200D__fragment.dbf78a2aaa230d288eb80ab843804252,strict,200D,fragment,,0,2,True,[],"[{""original_token"": ""promotional"", ""salted_token"": ""p‍r‍o‍m‍o‍t‍i‍o‍n‍a‍l"", ""start"": 985, ""end"": 996, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""m‍a‍i‍l‍i‍n‍g‍s"", ""start"": 997, ""end"": 1005, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00292.dbf78a2aaa230d288eb80ab843804252,00292__salted__strict__cp00AD__fragment.dbf78a2aaa230d288eb80ab843804252,strict,00AD,fragment,,0,2,True,[],"[{""original_token"": ""promotional"", ""salted_token"": ""p­r­o­m­o­t­i­o­n­a­l"", ""start"": 985, ""end"": 996, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""m­a­i­l­i­n­g­s"", ""start"": 997, ""end"": 1005, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00296.85aa16f800e0aaf8755cdf23d7e035ff,00296__salted__strict__cp200B__fragment.85aa16f800e0aaf8755cdf23d7e035ff,strict,200B,fragment,,1,3,True,"[{""original_token"": ""Annuity"", ""salted_token"": ""A​n​n​u​i​t​y"", ""start"": 28, ""end"": 35, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]","[{""original_token"": ""annuity"", ""salted_token"": ""a​n​n​u​i​t​y"", ""start"": 17, ""end"": 24, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Guaranteed"", ""salted_token"": ""G​u​a​r​a​n​t​e​e​d"", ""start"": 135, ""end"": 145, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""m​a​i​l​i​n​g​s"", ""start"": 641, ""end"": 649, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00296.85aa16f800e0aaf8755cdf23d7e035ff,00296__salted__strict__cp200C__fragment.85aa16f800e0aaf8755cdf23d7e035ff,strict,200C,fragment,,1,3,True,"[{""original_token"": ""Annuity"", ""salted_token"": ""A‌n‌n‌u‌i‌t‌y"", ""start"": 28, ""end"": 35, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]","[{""original_token"": ""annuity"", ""salted_token"": ""a‌n‌n‌u‌i‌t‌y"", ""start"": 17, ""end"": 24, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Guaranteed"", ""salted_token"": ""G‌u‌a‌r‌a‌n‌t‌e‌e‌d"", ""start"": 135, ""end"": 145, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""m‌a‌i‌l‌i‌n‌g‌s"", ""start"": 641, ""end"": 649, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00296.85aa16f800e0aaf8755cdf23d7e035ff,00296__salted__strict__cp200D__fragment.85aa16f800e0aaf8755cdf23d7e035ff,strict,200D,fragment,,1,3,True,"[{""original_token"": ""Annuity"", ""salted_token"": ""A‍n‍n‍u‍i‍t‍y"", ""start"": 28, ""end"": 35, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]","[{""original_token"": ""annuity"", ""salted_token"": ""a‍n‍n‍u‍i‍t‍y"", ""start"": 17, ""end"": 24, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Guaranteed"", ""salted_token"": ""G‍u‍a‍r‍a‍n‍t‍e‍e‍d"", ""start"": 135, ""end"": 145, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""m‍a‍i‍l‍i‍n‍g‍s"", ""start"": 641, ""end"": 649, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00296.85aa16f800e0aaf8755cdf23d7e035ff,00296__salted__strict__cp00AD__fragment.85aa16f800e0aaf8755cdf23d7e035ff,strict,00AD,fragment,,1,3,True,"[{""original_token"": ""Annuity"", ""salted_token"": ""A­n­n­u­i­t­y"", ""start"": 28, ""end"": 35, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]","[{""original_token"": ""annuity"", ""salted_token"": ""a­n­n­u­i­t­y"", ""start"": 17, ""end"": 24, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""Guaranteed"", ""salted_token"": ""G­u­a­r­a­n­t­e­e­d"", ""start"": 135, ""end"": 145, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""m­a­i­l­i­n­g­s"", ""start"": 641, ""end"": 649, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00302.7f695c69d4cbe06e91cddd2ca7cddf33,00302__salted__strict__cp200B__fragment.7f695c69d4cbe06e91cddd2ca7cddf33,strict,200B,fragment,,0,3,True,[],"[{""original_token"": ""Guaranteed"", ""salted_token"": ""G​u​a​r​a​n​t​e​e​d"", ""start"": 0, ""end"": 10, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""herbal"", ""salted_token"": ""h​e​r​b​a​l"", ""start"": 89, ""end"": 95, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""GUARANTEED"", ""salted_token"": ""G​U​A​R​A​N​T​E​E​D"", ""start"": 390, ""end"": 400, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00302.7f695c69d4cbe06e91cddd2ca7cddf33,00302__salted__strict__cp200C__fragment.7f695c69d4cbe06e91cddd2ca7cddf33,strict,200C,fragment,,0,3,True,[],"[{""original_token"": ""Guaranteed"", ""salted_token"": ""G‌u‌a‌r‌a‌n‌t‌e‌e‌d"", ""start"": 0, ""end"": 10, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""herbal"", ""salted_token"": ""h‌e‌r‌b‌a‌l"", ""start"": 89, ""end"": 95, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""GUARANTEED"", ""salted_token"": ""G‌U‌A‌R‌A‌N‌T‌E‌E‌D"", ""start"": 390, ""end"": 400, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00302.7f695c69d4cbe06e91cddd2ca7cddf33,00302__salted__strict__cp200D__fragment.7f695c69d4cbe06e91cddd2ca7cddf33,strict,200D,fragment,,0,3,True,[],"[{""original_token"": ""Guaranteed"", ""salted_token"": ""G‍u‍a‍r‍a‍n‍t‍e‍e‍d"", ""start"": 0, ""end"": 10, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""herbal"", ""salted_token"": ""h‍e‍r‍b‍a‍l"", ""start"": 89, ""end"": 95, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""GUARANTEED"", ""salted_token"": ""G‍U‍A‍R‍A‍N‍T‍E‍E‍D"", ""start"": 390, ""end"": 400, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00302.7f695c69d4cbe06e91cddd2ca7cddf33,00302__salted__strict__cp00AD__fragment.7f695c69d4cbe06e91cddd2ca7cddf33,strict,00AD,fragment,,0,3,True,[],"[{""original_token"": ""Guaranteed"", ""salted_token"": ""G­u­a­r­a­n­t­e­e­d"", ""start"": 0, ""end"": 10, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""herbal"", ""salted_token"": ""h­e­r­b­a­l"", ""start"": 89, ""end"": 95, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""GUARANTEED"", ""salted_token"": ""G­U­A­R­A­N­T­E­E­D"", ""start"": 390, ""end"": 400, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00305.1f2a712e25638b0a4868155b37022cf1,00305__salted__strict__cp200B__fragment.1f2a712e25638b0a4868155b37022cf1,strict,200B,fragment,,1,0,False,"[{""original_token"": ""HGH"", ""salted_token"": ""H​G​H"", ""start"": 21, ""end"": 24, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00305.1f2a712e25638b0a4868155b37022cf1,00305__salted__strict__cp200C__fragment.1f2a712e25638b0a4868155b37022cf1,strict,200C,fragment,,1,0,False,"[{""original_token"": ""HGH"", ""salted_token"": ""H‌G‌H"", ""start"": 21, ""end"": 24, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00305.1f2a712e25638b0a4868155b37022cf1,00305__salted__strict__cp200D__fragment.1f2a712e25638b0a4868155b37022cf1,strict,200D,fragment,,1,0,False,"[{""original_token"": ""HGH"", ""salted_token"": ""H‍G‍H"", ""start"": 21, ""end"": 24, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00305.1f2a712e25638b0a4868155b37022cf1,00305__salted__strict__cp00AD__fragment.1f2a712e25638b0a4868155b37022cf1,strict,00AD,fragment,,1,0,False,"[{""original_token"": ""HGH"", ""salted_token"": ""H­G­H"", ""start"": 21, ""end"": 24, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]",[]
00305.f80c21904d6d4f6facd036450a588b0d,00305__salted__strict__cp200B__fragment.f80c21904d6d4f6facd036450a588b0d,strict,200B,fragment,,0,2,True,[],"[{""original_token"": ""guaranteed"", ""salted_token"": ""g​u​a​r​a​n​t​e​e​d"", ""start"": 362, ""end"": 372, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""m​a​i​l​i​n​g​s"", ""start"": 873, ""end"": 881, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00305.f80c21904d6d4f6facd036450a588b0d,00305__salted__strict__cp200C__fragment.f80c21904d6d4f6facd036450a588b0d,strict,200C,fragment,,0,2,True,[],"[{""original_token"": ""guaranteed"", ""salted_token"": ""g‌u‌a‌r‌a‌n‌t‌e‌e‌d"", ""start"": 362, ""end"": 372, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""m‌a‌i‌l‌i‌n‌g‌s"", ""start"": 873, ""end"": 881, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00305.f80c21904d6d4f6facd036450a588b0d,00305__salted__strict__cp200D__fragment.f80c21904d6d4f6facd036450a588b0d,strict,200D,fragment,,0,2,True,[],"[{""original_token"": ""guaranteed"", ""salted_token"": ""g‍u‍a‍r‍a‍n‍t‍e‍e‍d"", ""start"": 362, ""end"": 372, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""m‍a‍i‍l‍i‍n‍g‍s"", ""start"": 873, ""end"": 881, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
00305.f80c21904d6d4f6facd036450a588b0d,00305__salted__strict__cp00AD__fragment.f80c21904d6d4f6facd036450a588b0d,strict,00AD,fragment,,0,2,True,[],"[{""original_token"": ""guaranteed"", ""salted_token"": ""g­u­a­r­a­n­t­e­e­d"", ""start"": 362, ""end"": 372, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}, {""original_token"": ""mailings"", ""salted_token"": ""m­a­i­l­i­n­g­s"", ""start"": 873, ""end"": 881, ""salt_mode"": ""fragment"", ""fragment_max_positions"": null}]"
